"","MCC"
"abundance_cols.healthy_stool_10_1",0.0169824909787511
"abundance_cols.healthy_stool_10_10",0.0182430880155934
"abundance_cols.healthy_stool_10_100",0.0179069858755431
"abundance_cols.healthy_stool_10_50",0.0175778268431302
"abundance_cols.healthy_stool_100_1",0.0403773025397993
"abundance_cols.healthy_stool_100_10",0.0435038515824545
"abundance_cols.healthy_stool_100_100",0.0466752765347856
"abundance_cols.healthy_stool_100_50",0.0438130684475132
