"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",252324,0.25239189341933,252322.5,0.25239038037807
435590,"Phocaeicola vulgatus",202211,0.202265409395127,185661.5,0.185711439872835
820,"Bacteroides uniformis",128939,0.128973693923665,131553.5,0.131588894108785
853,"Faecalibacterium prausnitzii",121869,0.121901791581936,121647.8,0.121680501037098
39491,"Agathobacter rectalis",74124,0.07414394472113,74331.1,0.0743510856993596
357276,"Phocaeicola dorei",46794,0.0468065909729717,60492.2,0.0605085049186181
411903,"Collinsella aerofaciens",45660,0.0456722858448923,45661.2,0.0456734793788322
445970,"Alistipes putredinis",44093,0.0441048642084721,44331.3,0.0443432314372832
367928,"Bifidobacterium adolescentis",42493,0.0425044336926633,42493,0.0425044336918472
40518,"Ruminococcus bromii",39996,0.0400067618189293,40009,0.0400197178490603
2447885,"Bacteroides faecalis",413,0.000413111126893134,368.4,0.000368542927411615
371601,"Bacteroides xylanisolvens",202,0.000202054352620855,229.4,0.000229456187412127
2838470,"Candidatus Bacteroides intestinigallinarum",107,0.00010702879074471,89.1,8.91543825871117e-05
471870,"Bacteroides intestinalis",74,7.40199113561548e-05,66.3,6.62994398231137e-05
2989541,"Bacteroides rhinocerotis",52,5.20139917637845e-05,51.5,5.15543267760553e-05
823,"Parabacteroides distasonis",49,4.9013184546643e-05,55,5.50383481593593e-05
2763057,"Parabacteroides hominis",45,4.50121082571212e-05,42.3,4.23234681094816e-05
762982,"Paraprevotella xylaniphila",35,3.50094175333165e-05,37,3.69844961022307e-05
2763064,"Roseburia zhanii",28,2.80075340266532e-05,22.1,2.20833294180735e-05
310298,"Phocaeicola coprocola",24,2.40064577371313e-05,25,2.49823419525733e-05
484018,"Phocaeicola plebeius",23,2.30061886647508e-05,20.9,2.09096602507253e-05
470146,"Coprococcus comes",20,2.00053814476094e-05,14.9,1.49211733686155e-05
NA,"unknown genome; accession ID isNZ_CP182814.1",17,1.7004574230468e-05,21.5,2.14876443844998e-05
46503,"Parabacteroides merdae",15,1.50040360857071e-05,21.2,2.11847442914859e-05
449673,"Bacteroides stercoris",13,1.30034979409461e-05,19.2,1.91838162313968e-05
2751153,"Coprobacter secundus",11,1.10029597961852e-05,18.5,1.8492532212962e-05
2786956,"Phocaeicola faecalis",11,1.10029597961852e-05,16.9,1.69443965146794e-05
518635,"Bifidobacterium angulatum",8,8.00215257904376e-06,7.3,7.34592656288085e-06
622312,"Roseburia inulinivorans",8,8.00215257904376e-06,8,7.98884451735582e-06
39486,"Dorea formicigenerans",8,8.00215257904376e-06,14,1.40386426143362e-05
1002367,"Leyella stercorea",7,7.00188350666329e-06,9.1,9.09592702698369e-06
291644,"Bacteroides salyersiae",7,7.00188350666329e-06,10.8,1.08122848867233e-05
2881276,"Fusicatenibacter faecihominis",6,6.00161443428282e-06,6.7,6.65647166413125e-06
28111,"Bacteroides eggerthii",5,5.00134536190235e-06,5.4,5.43670885495645e-06
2981782,"Blautia ammoniilytica",5,5.00134536190235e-06,6.7,6.71566667276706e-06
2981789,"Dorea amylophila",5,5.00134536190235e-06,5.7,5.68625516036848e-06
78346,"Bifidobacterium ruminantium",4,4.00107628952188e-06,4.5,4.54270971437122e-06
515620,"Lachnospira eligens",3,3.00080721714141e-06,3.9,3.90826603057853e-06
2652274,"Eisenbergiella porci",3,3.00080721714141e-06,3,3.02815329528503e-06
2929491,"Faecalibacterium wellingii",3,3.00080721714141e-06,3,2.95599008482428e-06
2479840,"Prevotella marseillensis",3,3.00080721714141e-06,3.5,3.48626071966455e-06
328812,"Parabacteroides goldsteinii",2,2.00053814476094e-06,2.6,2.6352262365057e-06
1472417,"Butyricimonas paravirosa",2,2.00053814476094e-06,2.8,2.77041182874018e-06
39490,"Eubacterium ramulus",2,2.00053814476094e-06,2.5,2.48136188665976e-06
483215,"Bacteroides finegoldii",1,1.00026907238047e-06,1,1.00101764499374e-06
547043,"Bifidobacterium pseudocatenulatum",1,1.00026907238047e-06,1,1.00026909020642e-06
2739389,"Phocaeicola faecicola",1,1.00026907238047e-06,1.5,1.5004664853517e-06
2792859,"Bacteroides humanifaecis",1,1.00026907238047e-06,1,1.00819478151587e-06
762210,"Bifidobacterium saguini",1,1.00026907238047e-06,1.1,1.1148624721471e-06
2978477,"Eubacterium album",1,1.00026907238047e-06,1.1,1.06222631922881e-06
1851428,"Faecalibacterium longum",1,1.00026907238047e-06,1.2,1.21286505588054e-06
536231,"Roseburia intestinalis",1,1.00026907238047e-06,1.3,1.30340367130453e-06
