"sample","r2"
"healthy_stool_100_1",0.0127767461653771
"healthy_stool_100_10",0.373041929525882
"healthy_stool_100_100",0.340773939160652
"healthy_stool_100_50",0.426774370929627
"healthy_stool_10_1",0.0693335170860958
"healthy_stool_10_10",0.355288808049689
"healthy_stool_10_100",0.507462739260952
"healthy_stool_10_50",0.471592771727595
