"sample","r2"
"healthy_stool_100_1",0.014384589464766
"healthy_stool_100_10",0.385988353439082
"healthy_stool_100_100",0.3705691695294
"healthy_stool_100_50",0.434710387805737
"healthy_stool_10_1",0.0715911468382518
"healthy_stool_10_10",0.356365178935853
"healthy_stool_10_100",0.509391179999425
"healthy_stool_10_50",0.467901269610221
