"","MCC"
"abundance_cols.Healthy_stool_100_100_noerr",0.0595457120752995
"abundance_cols.Healthy_stool_100_10_noerr",0.0591670911143972
"abundance_cols.Healthy_stool_100_1_noerr",0.0584475975479006
"abundance_cols.Healthy_stool_100_50_noerr",0.0575739004776351
"abundance_cols.Healthy_stool_10_100_noerr",0.0375251240126483
"abundance_cols.Healthy_stool_10_10_noerr",0.0359439368769577
"abundance_cols.Healthy_stool_10_1_noerr",0.0337736687272345
"abundance_cols.Healthy_stool_10_50_noerr",0.0377339416529714
