"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.Healthy_stool_100_100",276,13319,5786,223,0.55310621242485,0.302852656372677
"abundance_cols.Healthy_stool_100_10",279,13319,5548,220,0.559118236472946,0.294058408862034
"abundance_cols.Healthy_stool_100_1",273,13319,5176,226,0.547094188376753,0.279859421465261
"abundance_cols.Healthy_stool_100_50",277,13319,5578,222,0.555110220440882,0.295179128962269
"abundance_cols.Healthy_stool_10_100",194,13319,3081,305,0.38877755511022,0.187865853658537
"abundance_cols.Healthy_stool_10_10",199,13319,3085,300,0.398797595190381,0.188063886856864
"abundance_cols.Healthy_stool_10_1",203,13319,3176,296,0.406813627254509,0.192543194907548
"abundance_cols.Healthy_stool_10_50",193,13319,3035,306,0.386773547094188,0.185581509110921
