"","abundance_cols.Healthy_stool_100_100_noerr","abundance_cols.Healthy_stool_100_10_noerr","abundance_cols.Healthy_stool_100_1_noerr","abundance_cols.Healthy_stool_100_50_noerr","abundance_cols.Healthy_stool_10_100_noerr","abundance_cols.Healthy_stool_10_10_noerr","abundance_cols.Healthy_stool_10_1_noerr","abundance_cols.Healthy_stool_10_50_noerr"
"RRMSE",559.720011259474,636.137757824599,680.994816180219,717.75299101436,1181.96834333972,1205.97434733822,1110.87545228444,1336.83298828471
"AVGRE",96.5100140511635,95.8834739220985,95.2459253764124,95.9137291049131,138.286688418606,129.61061610405,117.263456650827,119.014698180107
"NRMSE",804.252513053056,796.150813182855,653.916675166528,817.095686895784,1046.10407964349,949.518166337851,782.442404623979,975.68506089827
