"","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
"RRMSE",834.738840973547,986.06914797855,981.705535372506,1129.41155988304,1605.66448402621,1603.31228641232,1427.63555847495,1786.88406063013
"AVGRE",98.5986136262451,98.5197051492331,97.8887320654118,98.3780282818417,103.685390089063,101.906686675044,101.75482750286,107.351022128744
"NRMSE",1796.51783510407,1820.26739847949,1658.9240244885,1876.58341992739,2591.33733923933,2453.56340429276,2131.97842840868,2511.18763633619
