"","MCC"
"abundance_cols.Healthy_stool_100_100",0.0569472872206126
"abundance_cols.Healthy_stool_100_10",0.0599397319115772
"abundance_cols.Healthy_stool_100_1",0.0598327841076317
"abundance_cols.Healthy_stool_100_50",0.0588266324529607
"abundance_cols.Healthy_stool_10_100",0.0423593436851037
"abundance_cols.Healthy_stool_10_10",0.0444355266440534
"abundance_cols.Healthy_stool_10_1",0.045306382794559
"abundance_cols.Healthy_stool_10_50",0.0423589304357352
