"","MCC"
"abundance_cols.Healthy_stool_100_100",0.0412591662768566
"abundance_cols.Healthy_stool_100_10",0.0413714255002106
"abundance_cols.Healthy_stool_100_1",0.0363836284381637
"abundance_cols.Healthy_stool_100_50",0.0409927448456925
"abundance_cols.Healthy_stool_10_100",0.0167657683705587
"abundance_cols.Healthy_stool_10_10",0.0181502384849787
"abundance_cols.Healthy_stool_10_1",0.018146614747737
"abundance_cols.Healthy_stool_10_50",0.0192030563238345
