"","MCC"
"abundance_cols.Healthy_stool_100_100_noerr",0.056205092083098
"abundance_cols.Healthy_stool_100_10_noerr",0.0575004356924734
"abundance_cols.Healthy_stool_100_1_noerr",0.0575451600908511
"abundance_cols.Healthy_stool_100_50_noerr",0.0574734426866219
"abundance_cols.Healthy_stool_10_100_noerr",0.0393844738024519
"abundance_cols.Healthy_stool_10_10_noerr",0.0398973991521333
"abundance_cols.Healthy_stool_10_1_noerr",0.0389745684662534
"abundance_cols.Healthy_stool_10_50_noerr",0.0392596608120295
