"","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
"RRMSE",526.782706646442,594.801064464231,613.137683205791,665.67675071371,1073.60226027698,1075.65050794213,978.370174809549,1202.1102317314
"AVGRE",96.192211698416,95.8507248143374,95.1395574844305,95.5575947876146,136.119564644461,135.666539021184,123.820280397109,111.977866684048
"NRMSE",886.278737425157,879.902530400424,744.531321447272,901.054510494,1154.90943867339,1081.40286073838,900.474349471727,1110.04120823462
