"abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
0.0337848572182086,0.0956446492831304,0.153872655729212,0.16137083649632,0.151831008701748,0.182126114351497,0.179780572571202,0.183377724448772
