"sample","r2"
"healthy_stool_100_1",0.0143120479061986
"healthy_stool_100_10",0.387774070846796
"healthy_stool_100_100",0.364558637494375
"healthy_stool_100_50",0.43764274445665
"healthy_stool_10_1",0.0722976097477236
"healthy_stool_10_10",0.360429947623243
"healthy_stool_10_100",0.512493567375021
"healthy_stool_10_50",0.474871646880445
