"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
246787,"Bacteroides cellulosilyticus",2982,0.0299930599559458,2282.8,0.0229602914099764,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",6,"Bacteroides faecis",1,1,0,0,0,0
357276,"Phocaeicola dorei",2598,0.0261307745692647,1790,0.0180041203882078,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",41,"Phocaeicola dorei",21,2,0,0,0,0
2590157,"Klebsiella variicola",2529,0.0254367701638454,2016.2,0.0202793040092014,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella variicola","Klebsiella",50,"Klebsiella variicola",17,2,0,0,0,0
818,"Bacteroides thetaiotaomicron",2459,0.024732707723565,1853.1,0.018638803673389,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Bacteroides",40,"Bacteroides thetaiotaomicron",23,1,0,0,0,0
119219,"Cupriavidus metallidurans",1947,0.0195829938746568,1947,0.0195829938746568,"0","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus",10,"Cupriavidus metallidurans",1,1,0,0,0,0
371601,"Bacteroides xylanisolvens",1797,0.0180742886454844,1761.3,0.0177155556476856,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens","Bacteroides",36,"Bacteroides ovatus",3,1,0,0,0,0
291644,"Bacteroides salyersiae",1709,0.0171891815777033,1611.9,0.0162126362440724,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",6,"Bacteroides fragilis",1,1,0,0,0,0
483215,"Bacteroides finegoldii",1628,0.0163744807539503,1400.1,0.0140817848755163,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii","Bacteroides",20,"Bacteroides ovatus",3,2,0,0,0,0
536231,"Roseburia intestinalis",1595,0.0160425656035324,1363.9,0.0137184957379566,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Roseburia",3,"Roseburia intestinalis",1,1,0,0,0,0
386585,"Escherichia coli",1582,0.0159118111503374,1582.8,0.0159201044545652,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Escherichia",29,"Escherichia coli",29,1,0,0,0,0
997873,"Bacteroides caccae",1573,0.0158212888365871,1536.2,0.0154509862592934,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","Bacteroides",10,"Bacteroides caccae",31,2,0,0,0,0
823,"Parabacteroides distasonis",1560,0.0156905343833922,1517.1,0.0152590481042793,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Parabacteroides",29,"Parabacteroides distasonis",15,1,0,0,0,0
272559,"Bacteroides fragilis",1505,0.015137342466029,1498.3,0.0150702154190887,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides",44,"Bacteroides fragilis",43,1,0,0,0,0
