"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.508146639511202,0.000286779466590192
"abundance_cols.healthy_stool_10_10",0.508646998982706,0.000334560053529609
"abundance_cols.healthy_stool_10_100",0.507645259938838,0.000334560053529609
"abundance_cols.healthy_stool_10_50",0.508130081300813,0.000334560053529609
"abundance_cols.healthy_stool_100_1",0.508403361344538,0.000191204588910134
"abundance_cols.healthy_stool_100_10",0.508004268943437,0.000286779466590192
"abundance_cols.healthy_stool_100_100",0.508695652173913,0.000382336073408526
"abundance_cols.healthy_stool_100_50",0.505920344456405,0.000382336073408526
