"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1246.99237655022,922.376419040741,873.122405170486,974.202794634817,1338.94989109523,464.573275431672,473.712117488248,539.883846501159
"AVGRE",91.6030495748519,201.824345542028,198.064613673729,93.7175910435366,82.1124998236294,87.2556881403701,90.2938269386397,89.97590070693
"NRMSE",1779.42376910077,1710.87368367031,1717.25632700183,1708.03527012965,1620.98820905487,1380.84032177185,1359.75354882984,1377.52096921462
