"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1339.22294766242,1000.0500808504,940.178475610384,1050.83874386275,1417.97629455898,519.938127052293,477.143402418602,627.234230775321
"AVGRE",96.632097546713,97.4474450996282,99.8400464867058,95.0841949572008,99.7895933529019,99.8778146476515,99.7929925970345,99.8987643948565
"NRMSE",18865.8191843093,18302.4422127939,18121.5827063033,18170.9836286379,17795.1313396826,15218.5873405168,14270.3325578983,15477.1826193914
