Total Number of Aligned Reads:	84059	Total Number of Mapped Genomes:	3589
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	0.23057462841450654	0.3086165669351289	25942.0	0.3086165669351289	0.0	0.2223357799852607	0.3010731299100137	25307.906227105843	0.30041994313517884	0.006483541322166574
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.14142542033290145	0.1208793823385955	10161.0	0.1208793823385955	0.0	0.13792296543771407	0.117269253110151	9857.536147186183	0.11657288333194542	0.0024982452801008814
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1	0.08384160628890665	0.0718899820364268	6043.0	0.0718899820364268	0.0	0.08344124920461743	0.07162582774652868	6020.795454545454	0.07161636469622527	0.00020223890362721422
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499577.1	0.04973005134409681	0.04220844882760918	3548.0	0.04220844882760918	0.0	0.04802904572586093	0.04050043648480465	3404.426190476194	0.04103070462413305	0.001082572954710382
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703852.1	0.035896311688472925	0.030395317574560723	2555.0	0.030288249919699257	0.00010706765486146635	0.035264679689761304	0.029592593410863913	2487.5238095238096	0.029407915868616092	0.000761369990125983
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499579.1	0.02610398045741066	0.021818008779547697	1834.0	0.021818008779547697	0.0	0.02557606868884183	0.021450707241342376	1803.1249999999989	0.02116370644428318	0.001082572954710382
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1	0.020816902419482777	0.01748771696070617	1470.0	0.017368752899748985	0.00011896406095718484	0.02072309522515889	0.017301453230978918	1454.342857142857	0.01726168524488752	0.0002141353097229327
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000001.1	0.020612149386121128	0.017951676798439193	1509.0	0.017737541488716257	0.0002141353097229327	0.019479838249451074	0.01656818141905998	1392.7047619047628	0.016274283538942884	0.0015941184168262767
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1	0.01964879031024814	0.016773932594963063	1410.0	0.016678761346197314	9.517124876574787e-05	0.01893654499785554	0.015967412911226143	1342.2047619047585	0.015548602767104057	0.001379983107103344
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362248.1	0.019498645293972237	0.016274283538942884	1368.0	0.016274283538942884	0.0	0.019564438799401066	0.016381351193804333	1376.9999999999984	0.016286179945038604	0.00027361734020152513
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499580.1	0.019480297834880252	0.01703565352906887	1432.0	0.01703565352906887	0.0	0.018448428145975436	0.015945144916165256	1340.3329365079353	0.01585790932559274	0.001451361543677655
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362249.1	0.01871352222078215	0.016036355417028515	1348.0	0.015477224330529747	0.0005591310864987687	0.020208188489238835	0.017180194863131864	1444.1500000000012	0.018391843823980774	0.000737577177934546
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362220.1	0.016698892708093736	0.013942587944182062	1172.0	0.013942587944182062	0.0	0.016537184803605186	0.013933070819305502	1171.2000000000012	0.013787934664937723	0.0006067167108816427
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000002.1	0.016411006372138784	0.014584993873350861	1226.0	0.014477926218489394	0.00010706765486146635	0.015226179173359068	0.013320505042093452	1119.7083333333335	0.012836222177280244	0.001772564508262054
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362247.1	0.016000297687512537	0.014002069974660655	1177.0	0.014002069974660655	0.0	0.015388217971753897	0.013364620881365055	1123.4166666666652	0.01309794311138605	0.0008803340510831677
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703855.1	0.01283599877650554	0.010575905019093732	889.0	0.010504526582519422	7.13784365743109e-05	0.012443456163292664	0.01058400590514941	889.6809523809543	0.0100405667447864	0.001677393259496306
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362244.1	0.012053841850154996	0.010147634399647866	853.0	0.010147634399647866	0.0	0.012051966927113486	0.010147634399647866	853.0	0.010147634399647866	0.0
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362246.1	0.011991431646707051	0.009957291902116371	837.0	0.009957291902116371	0.0	0.011057490910378259	0.009469789454383624	796.021031746033	0.00902937222665033	0.002284109970377949
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000003.1	0.011820587115988684	0.009790742216776312	823.0	0.009683674561914846	0.00010706765486146635	0.011731298784965767	0.009855931689703187	828.4797619047602	0.009624192531436253	0.0012253298278590038
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362243.1	0.01012757001921596	0.008458344734055842	711.0	0.008458344734055842	0.0	0.010150936554229238	0.008529524897195221	716.9833333333331	0.008494033952342998	0.00032120296458439904
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362242.1	0.009849954416034755	0.008458344734055842	711.0	0.008458344734055842	0.0	0.009607946621024977	0.008203563370172537	689.5833333333334	0.00814903817556716	0.0004520634316373024
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499581.1	0.009286888203801047	0.007804042398791325	656.0	0.007804042398791325	0.0	0.009183892344810832	0.007677147400437002	645.3333333333339	0.007554217870781237	0.0003806849950629915
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362240.1	0.00905471061693238	0.007601803495164111	639.0	0.007601803495164111	0.0	0.00906822313759264	0.007620639471482333	640.5833333333334	0.00761369990125983	2.3792812191436968e-05
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362245.1	0.008956168899401179	0.007625596307355548	641.0	0.007601803495164111	2.3792812191436968e-05	0.010900174820720481	0.009636088937532098	810.0000000000106	0.008125245363375725	0.005389071961360473
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362239.1	0.008621420356438585	0.007268704124483993	611.0	0.007268704124483993	0.0	0.00864514851718208	0.0073043933427711484	614.0	0.007351978967154023	0.0
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362241.1	0.008500818988070171	0.007292496936675431	613.0	0.007292496936675431	0.0	0.007793105991340234	0.006620349992267344	556.5000000000007	0.006293198824635078	0.0009636088937531971
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000004.1	0.007889568851932894	0.006650091007506632	559.0	0.006602505383123758	4.7585624382873935e-05	0.007963540317657093	0.006712150592639301	564.216666666667	0.0065549197587408846	0.0005234418682116133
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703857.1	0.007850795377319052	0.006507334134358011	547.0	0.006507334134358011	0.0	0.008136810891710021	0.006850998646642204	575.888095238097	0.006495437728262292	0.0012967082644333148
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703856.1	0.007724999226446966	0.006447852103879418	542.0	0.006447852103879418	0.0	0.00783745660203773	0.006579109117802181	553.0333333333335	0.006483541322166574	0.0002260317158186512
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000005.1	0.007685148410989675	0.006316991636826514	531.0	0.006316991636826514	0.0	0.007929354302410409	0.006727785869222244	565.5309523809526	0.006328888042922233	0.0015108435741562475
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000006.1	0.0067711014808573885	0.005662689301561998	476.0	0.005662689301561998	0.0	0.0069037146298903335	0.0058662169825162615	493.10833333333443	0.005615103677179124	0.0014156723253904995
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703858.1	0.006337165630662184	0.005282004306499007	444.0	0.005270107900403288	1.1896406095718484e-05	0.006424415617001307	0.0053753061200211396	451.842857142857	0.005305797118690444	0.0002498245280100882
