"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",9334,0.0936302537867389,8512.8,0.0854001103182536,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",33,"Phocaeicola vulgatus",17,2,0,0,0,0
537011,"Segatella copri",8454,0.0848028889557629,8454,0.0848101913979949,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Bacteroides",1,"Bacteroides faecis",1,1,0,0,0,0
820,"Bacteroides uniformis",5997,0.0601564851038218,6161.8,0.0618151142694105,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",21,"Bacteroides uniformis",12,1,0,0,0,0
853,"Faecalibacterium prausnitzii",5633,0.0565051660146454,5620,0.0563798827423392,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",18,"Faecalibacterium prausnitzii",1,1,0,0,0,0
39491,"Agathobacter rectalis",3367,0.0337747015748821,3374.5,0.0338531821885098,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Roseburia",1,"Bacteriophage sp.",2,1,0,0,0,0
1150298,"Fusicatenibacter saccharivorans",2456,0.0246363727555422,2439.1,0.0244695454267296,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Faecalibacterium",1,"uncultured human fecal virus",2,1,0,0,0,0
357276,"Phocaeicola dorei",2345,0.0235229210552713,2936.5,0.0294592782599234,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",32,"Phocaeicola dorei",30,1,0,0,0,0
301302,"Roseburia faecis",2262,0.0226903400541679,2197.6,0.0220461143579818,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Streptococcus",1,"Streptococcus parasuis",1,1,0,0,0,0
386585,"Escherichia coli",2229,0.0223593138730063,2228.9,0.0223600039911024,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Escherichia",33,"Escherichia coli",33,1,0,0,0,0
411903,"Collinsella aerofaciens",2096,0.0210251780519611,2095.6,0.0210232953974892,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",1,"Bacteriophage sp.",1,1,0,0,0,0
445970,"Alistipes putredinis",2084,0.020904804895175,2075.1,0.0208171715264201,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",2,"bacterium",1,1,0,0,0,0
367928,"Bifidobacterium adolescentis",1975,0.0198114153877019,1968.4,0.0197468595672712,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",28,"Bifidobacterium adolescentis",2,1,0,0,0,0
