"Domain","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_100_100_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_50_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_1_noerr","Healthy_stool_10_50_noerr"
"Bacteria","Firmicutes","Clostridia","Clostridiales","o_Clostridiales","Massilistercora","Massilistercora timonensis","Massilistercora timonensis",724,699,872,396,561,81,129,98,129
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Aminipila","Aminipila sp. CBA3637","Aminipila sp. CBA3637",75,26,43,45,24,0,20,26,13
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Aminipila","Aminipila sp. JN-18","Aminipila sp. JN-18",76,20,23,0,21,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Aminipila","Aminipila butyrica","Aminipila butyrica",74,13,11,0,14,10,0,0,13
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Mogibacterium","Mogibacterium pumilum","Mogibacterium pumilum",770,24,30,10,17,18,16,0,14
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","Mogibacterium","Mogibacterium diversum","Mogibacterium diversum",769,20,18,21,19,12,13,16,13
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis","f_Clostridiales Family XIII. Incertae Sedis","Eubacterium sulci","[Eubacterium] sulci",487,23,37,27,27,36,32,40,47
"Bacteria","Firmicutes","Clostridia","Clostridiales","o_Clostridiales","Flintibacter","Flintibacter sp. KGMB00164","Flintibacter sp. KGMB00164",543,68,54,53,85,71,90,42,102
"Bacteria","Firmicutes","Clostridia","Clostridiales","o_Clostridiales","Intestinimonas","Intestinimonas butyriciproducens","Intestinimonas butyriciproducens",636,254,95,0,105,0,0,0,44
"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium cellulosolvens","[Eubacterium] cellulosolvens",483,173,251,96,166,36,32,23,35
"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium limosum","Eubacterium limosum",484,145,199,89,111,23,18,28,25
"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium maltosivorans","Eubacterium maltosivorans",485,110,98,78,150,161,190,145,267
"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium callanderi","Eubacterium callanderi",482,29,24,0,14,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Dysosmobacter","Dysosmobacter welbionis","Dysosmobacter welbionis",435,407,355,198,246,100,145,97,183
"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter","Oscillibacter valericigenes","Oscillibacter valericigenes",863,39,38,11,24,17,17,0,17
"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter","Oscillibacter sp. PEA192","Oscillibacter sp. PEA192",862,70,57,42,54,73,78,42,111
"Bacteria","Firmicutes","Clostridia","Clostridiales","o_Clostridiales","o_Clostridiales","Clostridiales bacterium CCNA10","Clostridiales bacterium CCNA10",310,371,313,181,329,224,299,214,371
"Bacteria","Firmicutes","Clostridia","Clostridiales","o_Clostridiales","o_Clostridiales","Clostridiales bacterium","Clostridiales bacterium",309,656,227,90,221,153,156,85,134
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","Christensenella minuta","Christensenella minuta",275,199,76,26,87,11,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenella","Christensenella sp. Marseille-P3954","Christensenella sp. Marseille-P3954",276,38,29,19,38,10,10,0,12
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus","Desulfosporosinus orientis","Desulfosporosinus orientis",409,13,10,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus","Desulfosporosinus youngiae","Desulfosporosinus youngiae",410,11,15,18,15,0,0,19,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium","Desulfitobacterium hafniense","Desulfitobacterium hafniense",399,10,13,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium","Desulfitobacterium metallireducens","Desulfitobacterium metallireducens",400,10,14,0,17,0,10,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","f_Peptococcaceae","Peptococcaceae bacterium DCMF","Peptococcaceae bacterium DCMF",947,13,11,10,17,0,0,12,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfallas","Desulfallas gibsoniae","Desulfoscipio gibsoniae",397,13,14,0,18,14,0,12,11
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola","Thermincola potens","Thermincola potens",1263,11,10,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","Hungateiclostridium thermocellum","Acetivibrio thermocellus",613,23,24,36,18,11,17,23,15
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","Hungateiclostridium clariflavum","Acetivibrio clariflavus",611,25,30,49,28,0,18,32,27
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium","Hungateiclostridium saccincola","Hungateiclostridium saccincola",612,16,21,14,11,21,19,0,26
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Mageeibacillus","Mageeibacillus indolicus","Mageeibacillus indolicus",713,29,18,0,16,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Pseudoclostridium","Pseudoclostridium thermosuccinogenes","Clostridium thermosuccinogenes",1029,22,19,10,16,21,12,0,19
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Thermoclostridium","Thermoclostridium stercorarium","Thermoclostridium stercorarium",1267,18,29,10,15,14,15,0,17
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Fastidiosipila","Fastidiosipila sanguinis","Fastidiosipila sanguinis",495,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Ruminiclostridium","Ruminiclostridium cellulolyticum","Ruminiclostridium cellulolyticum",1094,11,19,0,24,17,0,0,11
"Bacteria","Firmicutes","Clostridia","Clostridiales","Vallitaleaceae","Petrocella","Petrocella atlantisensis","Petrocella atlantisensis",955,24,22,0,10,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium","Thermoanaerobacterium sp. RBIITD","Thermoanaerobacterium sp. RBIITD",1265,14,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium","Thermoanaerobacterium thermosaccharolyticum","Thermoanaerobacterium thermosaccharolyticum",1266,15,22,36,21,18,15,13,20
"Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae","Halanaerobium","Halanaerobium praevalens","Halanaerobium praevalens",588,15,11,0,12,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae","Halocella","Halocella sp. SP3-1","Halocella sp. SP3-1",593,10,0,14,11,0,0,12,11
"Bacteria","Firmicutes","Clostridia","Halanaerobiales","o_Halanaerobiales","Anoxybacter","Anoxybacter fermentans","Anoxybacter fermentans",88,11,12,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis","Streptococcus parasanguinis",1209,6031,1068,417,1551,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus thermophilus","Streptococcus thermophilus",1221,5107,2759,1075,3935,0,0,36,43
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius","Streptococcus salivarius",1214,6134,3418,1407,4931,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HSISS2","Streptococcus sp. HSISS2",1218,27,0,0,24,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. HSISS1","Streptococcus sp. HSISS1",1217,183,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae","Streptococcus agalactiae",1197,198,138,59,122,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pyogenes","Streptococcus pyogenes",1213,82,22,0,32,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus suis","Streptococcus suis",1220,51,28,14,42,53,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae","Streptococcus dysgalactiae",1200,26,14,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pseudoporcinus","Streptococcus pseudoporcinus",1212,24,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus intermedius","Streptococcus intermedius",1205,14,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis","Streptococcus lutetiensis",1206,49,38,0,40,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus canis","Streptococcus canis",1198,16,13,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus","Streptococcus equinus",1201,18,32,36,15,0,46,58,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae","Streptococcus pneumoniae",1211,14,15,0,18,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis","Streptococcus sanguinis",1215,13,10,0,11,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus halotolerans","Streptococcus halotolerans",1204,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus vestibularis","Streptococcus vestibularis",1223,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mitis","Streptococcus mitis",1207,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis","Streptococcus oralis",1208,11,14,24,13,0,0,40,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus cristatus","Streptococcus cristatus",1199,10,0,24,11,0,12,29,34
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus lactis","Lactococcus lactis",689,64,52,21,46,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus piscium","Pseudolactococcus piscium",690,10,0,23,0,0,12,18,18
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium","Enterococcus faecium",463,8794,1451,643,1956,67,58,90,58
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium","Enterococcus avium",458,19,17,27,21,0,0,20,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus faecalis",462,18,11,0,12,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis","Enterococcus saigonensis",466,18,16,20,12,0,41,0,29
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum","Enterococcus cecorum",460,16,18,0,16,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii","Enterococcus mundtii",465,15,11,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii","Enterococcus wangshanyuanii",467,10,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ruminis","Ligilactobacillus ruminis",686,5895,1397,554,1965,0,0,18,12
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Limosilactobacillus reuteri",684,24,27,19,42,0,0,15,14
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus plantarum","Lactiplantibacillus plantarum",683,42,54,89,45,43,51,71,57
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus salivarius","Ligilactobacillus salivarius",687,18,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hokkaidonensis","Paucilactobacillus hokkaidonensis",676,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus murinus","Ligilactobacillus murinus",679,10,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","Lactobacillus johnsonii",678,14,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crustorum","Companilactobacillus crustorum",671,10,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. S3","Bacillus sp. S3",143,27,16,18,13,0,25,16,17
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. FJAT-18017","Bacillus sp. FJAT-18017",137,16,19,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. NSP9.1","Bacillus sp. NSP9.1",142,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. DSL-17","Bacillus sp. DSL-17",136,12,22,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus sp. X1(2014)","Bacillus sp. X1(2014)",145,14,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus","Bacillus cereus",120,205,128,73,155,0,0,37,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis","Bacillus thuringiensis",148,56,62,77,43,100,0,56,101
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus","Bacillus cytotoxicus",124,13,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides","Bacillus pseudomycoides",132,11,17,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus velezensis","Bacillus velezensis",150,71,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus megaterium","Priestia megaterium",130,32,37,0,55,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pumilus","Bacillus pumilus",133,21,18,21,20,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus marisflavi","Bacillus marisflavi",129,16,11,0,0,0,20,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus circulans","Niallia circulans",122,12,19,21,13,0,21,22,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thermoamylovorans","Bacillus thermoamylovorans",147,19,0,0,27,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Peribacillus","Peribacillus simplex","Peribacillus simplex",953,18,0,0,12,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Peribacillus","Peribacillus butanolivorans","Peribacillus butanolivorans",952,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus pseudofirmus","Alkalihalophilus pseudofirmus",65,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus iheyensis","Oceanobacillus iheyensis",846,13,11,0,12,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus sp. 160","Oceanobacillus sp. 160",847,10,12,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Cytobacillus","Cytobacillus oceanisediminis","Cytobacillus oceanisediminis",389,17,23,0,15,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Neobacillus","Neobacillus mesonae","Neobacillus mesonae",822,17,14,13,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Pontibacillus","Pontibacillus sp. HMF3514","Pontibacillus sp. HMF3514",989,10,16,19,14,0,0,15,15
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Pradoshia","Pradoshia sp. D12","Pradoshia sp. D12",1001,12,16,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. FSL R7-0273","Paenibacillus sp. FSL R7-0273",897,16,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. B01","Paenibacillus sp. B01",889,22,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. FSL R7-0331","Paenibacillus sp. FSL R7-0331",898,14,0,18,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. FSL H7-0357","Paenibacillus sp. FSL H7-0357",894,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. IHBB 10380","Paenibacillus sp. IHBB 10380",900,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus polymyxa","Paenibacillus polymyxa",886,101,121,115,114,55,70,78,51
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus riograndensis","Paenibacillus riograndensis",888,17,0,31,15,14,12,22,24
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus donghaensis","Paenibacillus donghaensis",873,15,16,44,11,0,14,25,15
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus guangzhouensis","Paenibacillus guangzhouensis",876,15,17,0,15,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus xylanexedens","Paenibacillus xylanexedens",905,14,0,12,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus larvae","Paenibacillus larvae",878,10,14,0,12,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus crassostreae","Paenibacillus crassostreae",872,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus beijingensis","Paenibacillus beijingensis",867,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus laterosporus","Brevibacillus laterosporus",207,31,32,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus brevis","Brevibacillus brevis",206,15,17,27,19,0,0,10,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis","Staphylococcus epidermidis",1185,24,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus","Staphylococcus saprophyticus",1190,16,0,29,0,19,12,22,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","Staphylococcus aureus",1184,76,27,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis","Staphylococcus nepalensis",1189,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus simiae","Staphylococcus simiae",1191,11,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus canis","Macrococcus canis",712,15,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina ureae","Sporosarcina ureae",1182,31,30,0,16,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus","Solibacillus silvestris","Solibacillus silvestris",1141,26,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Jeotgalibacillus","Jeotgalibacillus malaysiensis","Jeotgalibacillus malaysiensis",640,15,16,22,25,28,19,14,20
"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes","Listeria monocytogenes",705,28,53,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","o_Bacillales","Exiguobacterium","Exiguobacterium sibiricum","Exiguobacterium artemiae",490,13,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus avium","Tumebacillus avium",1284,12,0,0,0,13,0,0,0
"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus acidocaldarius","Alicyclobacillus acidocaldarius",56,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium","Phascolarctobacterium faecium",956,7107,1960,758,2698,15,0,0,0
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus intestini","Acidaminococcus intestini",13,6444,1295,489,1857,10,0,0,0
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus fermentans","Acidaminococcus fermentans",12,26,19,0,13,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera elsdenii","Megasphaera elsdenii",727,7206,1016,404,1350,0,0,17,13
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera stantonii","Megasphaera stantonii",728,29,37,25,45,65,69,56,94
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella parvula","Veillonella parvula",1291,6054,789,303,1143,0,10,0,0
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella rodentium","Veillonella rodentium",1292,15,0,0,14,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella atypica","Veillonella atypica",1290,10,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister pneumosintes","Dialister pneumosintes",422,165,66,71,81,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",1117,35,23,44,41,19,28,36,20
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sputigena","Selenomonas sputigena",1121,16,11,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas","Megamonas funiformis","Megamonas funiformis",725,25,18,24,10,0,0,18,12
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas","Megamonas hypermegale","Megamonas hypermegale",726,23,21,0,10,11,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus","Pectinatus frisingensis","Pectinatus frisingensis",926,14,10,0,14,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Pelosinus","Pelosinus sp. UFO1","Pelosinus sp. UFO1",944,11,0,24,11,0,0,15,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa","Sporomusa termitida","Sporomusa termitida",1181,16,11,0,0,0,0,0,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna","Finegoldia magna",505,4614,967,369,1381,0,0,0,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus harei","Peptoniphilus harei",948,49,19,0,21,0,0,0,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus sp. ING2-D1G","Peptoniphilus sp. ING2-D1G",950,16,20,22,14,14,15,25,17
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus mediterraneensis","Anaerococcus mediterraneensis",78,31,0,22,10,0,0,14,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus prevotii","Anaerococcus prevotii",79,15,19,0,17,0,0,0,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas","Parvimonas micra","Parvimonas micra",922,12,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Murdochiella","Murdochiella vaginalis","Murdochiella vaginalis",790,11,0,0,11,0,0,0,0
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Tissierellaceae","Tissierella","Tissierellia sp. JN-28","Tissierellia sp. JN-28",1277,13,16,0,16,10,0,0,15
