"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",5028350,0.502930204687747,5028349.6,0.502930164751317
435590,"Phocaeicola vulgatus",1251637,0.125187397974437,1229765,0.122999783478191
820,"Bacteroides uniformis",858270,0.0858432501272491,873369.2,0.0873534583514749
853,"Faecalibacterium prausnitzii",808793,0.0808946133503072,808256.6,0.0808409583955115
39491,"Agathobacter rectalis",492407,0.0492500230293595,492976,0.0493069337152274
357276,"Phocaeicola dorei",400491,0.0400566827300408,408180.6,0.0408257852325777
411903,"Collinsella aerofaciens",303492,0.030354946191314,303492.2,0.0303549671602169
445970,"Alistipes putredinis",297429,0.0297485313969935,296512.3,0.0296568397126889
367928,"Bifidobacterium adolescentis",282448,0.0282501477529696,282448,0.0282501477477454
40518,"Ruminococcus bromii",265878,0.0265928340234806,265845.2,0.026589555920792
1602169,"Prevotella pectinovora",1766,0.000176633436709569,1589,0.000158934551938085
2447885,"Bacteroides faecalis",1470,0.000147027832368667,1230.2,0.000123041418482563
371601,"Bacteroides xylanisolvens",1097,0.000109720770141788,990.5,9.90667231555188e-05
2763057,"Parabacteroides hominis",598,5.98113222833082e-05,637.2,6.37289992188228e-05
470146,"Coprococcus comes",570,5.70107921429527e-05,534.9,5.34979206646699e-05
449673,"Bacteroides stercoris",544,5.44102998697653e-05,657.4,6.57556745673936e-05
745368,"Gemmiger formicilis",391,3.91074030313938e-05,378.1,3.78136514342808e-05
2989541,"Bacteroides rhinocerotis",286,2.86054150050605e-05,299.6,2.9970578342742e-05
868129,"Prevotella bivia",273,2.73051688684668e-05,323.5,3.23600553126609e-05
1917883,"Bacteroides togonis",270,2.70051120677144e-05,315.2,3.15264925365818e-05
2739389,"Phocaeicola faecicola",175,1.75033133772223e-05,248.8,2.48823681699548e-05
3133156,"Faecalibacterium tardum",146,1.46027643032826e-05,151.3,1.51349692369537e-05
2763064,"Roseburia zhanii",140,1.40026507017778e-05,135.1,1.35103859464687e-05
2479840,"Prevotella marseillensis",124,1.24023477644318e-05,196.9,1.9696959144211e-05
1776379,"Leyella lascolaii",88,8.80166615540322e-06,121.3,1.21361951804813e-05
2759752,"Limosilactobacillus albertensis",79,7.90149575314607e-06,64.7,6.47124295863019e-06
763034,"Bacteroides fluxus",72,7.20136321805718e-06,125.6,1.25627129169479e-05
823,"Parabacteroides distasonis",72,7.20136321805718e-06,52.2,5.22368244546993e-06
536633,"Blautia glucerasea",62,6.2011738822159e-06,67.4,6.74572592925468e-06
1410605,"Bifidobacterium pseudolongum",60,6.00113601504765e-06,53.4,5.33739591904746e-06
2981782,"Blautia ammoniilytica",55,5.50104134712701e-06,47.2,4.72404557381107e-06
471870,"Bacteroides intestinalis",47,4.70088987845399e-06,38.6,3.86398240105413e-06
2981728,"Huintestinicola butyrica",41,4.10077627694923e-06,47.3,4.72774231663517e-06
585394,"Roseburia hominis",38,3.80071947619684e-06,47.2,4.72105328666371e-06
3014267,"Agathobaculum massiliense",37,3.70070054261272e-06,45.9,4.58656290814042e-06
536231,"Roseburia intestinalis",37,3.70070054261272e-06,37.1,3.7082778150623e-06
2838470,"Candidatus Bacteroides intestinigallinarum",33,3.30062480827621e-06,43.3,4.3264895388854e-06
547043,"Bifidobacterium pseudocatenulatum",27,2.70051120677144e-06,29.9,2.98819784866298e-06
301302,"Roseburia faecis",22,2.2004165388508e-06,18.8,1.87640260038946e-06
1720200,"Anaerotruncus rubiinfantis",22,2.2004165388508e-06,31.7,3.17093495121246e-06
2736294,"Xylanibacter caecicola",18,1.80034080451429e-06,24.1,2.40585642337448e-06
2714353,"Vescimonas fastidiosa",17,1.70032187093017e-06,25,2.49907879198142e-06
2763047,"Flintibacter faecis",16,1.60030293734604e-06,14.8,1.48393557001156e-06
46503,"Parabacteroides merdae",15,1.50028400376191e-06,26,2.59734170407799e-06
484018,"Phocaeicola plebeius",14,1.40026507017778e-06,21.7,2.17397726443303e-06
2606640,"Victivallis lenta",14,1.40026507017778e-06,15.9,1.58732673581473e-06
2763673,"Yanshouia hominis",14,1.40026507017778e-06,14.1,1.41344333822584e-06
622312,"Roseburia inulinivorans",14,1.40026507017778e-06,16.3,1.63199819634047e-06
2801997,"Prevotella herbatica",13,1.30024613659366e-06,11.9,1.19265216281322e-06
1912896,"Bacteroides koreensis",10,1.00018933584127e-06,12.3,1.23441623208469e-06
3133152,"Blautia intestinihominis",10,1.00018933584127e-06,15.3,1.53043586499766e-06
2044573,"Anaerolactibacter massiliensis",10,1.00018933584127e-06,9.1,9.08134517901977e-07
