"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
435590,"Phocaeicola vulgatus",990289,0.123639442256693,971808.5,0.121332114325395
537011,"Segatella copri",846241,0.105654778811787,846131.3,0.105641087187342
411479,"Bacteroides uniformis",617214,0.0770603275538982,626320.7,0.0781973151967486
515619,"Agathobacter rectalis",378794,0.0472931425979504,374323.9,0.0467350402823909
411903,"Collinsella aerofaciens",206535,0.0257862827987446,207431.6,0.0258982308278886
28116,"Bacteroides ovatus",203367,0.0253907520465408,201441.4,0.0251503413025911
367928,"Bifidobacterium adolescentis",199611,0.0249218083895718,198832.8,0.0248246479211268
445970,"Alistipes putredinis",196331,0.0245122942269365,193463.1,0.024154234157272
1150298,"Fusicatenibacter saccharivorans",180654,0.0225549913221702,180653.5,0.0225549309400114
301302,"Roseburia faecis",179118,0.0223632188362531,174677.3,0.0218087892219159
300267,"Shigella dysenteriae",170510,0.0212884938630932,168796.8,0.0210745930223826
226186,"Bacteroides thetaiotaomicron",152209,0.0190035796282186,157946.5,0.0197199203205794
449673,"Bacteroides stercoris",144255,0.018010507783828,145669.4,0.0181870938416279
484018,"Phocaeicola plebeius",137370,0.0171509025979304,135289.8,0.0168911835691064
40520,"Blautia obeum",136960,0.017099713327601,140623.1,0.0175570579925767
435591,"Parabacteroides distasonis",129913,0.0162198821373293,129128,0.0161218709289109
411462,"Dorea longicatena",118048,0.0147385145947477,121474.2,0.01516628510724
411469,"Anaerobutyricum hallii",113804,0.0142086432208988,111606.4,0.0139342636289409
349741,"Akkermansia muciniphila",112847,0.0140891599728372,112847,0.0140891599728372
47678,"Bacteroides caccae",108899,0.0135962447551286,111691.7,0.0139449137983615
206672,"Bifidobacterium longum",100384,0.0125331310067019,99929.7,0.0124764135054568
246787,"Bacteroides cellulosilyticus",95092,0.0118724148638159,95474.5,0.0119201734513842
515620,"Lachnospira eligens",91133,0.01137812627544,90736.7,0.0113286493745481
649756,"Anaerostipes hadrus",91104,0.0113745055709533,91327.6,0.0114024231085765
295405,"Bacteroides fragilis",82382,0.0102855474836041,87982.2,0.0109847470661521
411474,"Coprococcus eutactus",81644,0.0101934067970112,81778.8,0.0102102346547113
411460,"[Ruminococcus] torques",79422,0.00991598592220155,79338.7,0.00990558615860358
536231,"Roseburia intestinalis",76638,0.00956839829147695,81384.5,0.0101610087113155
411461,"Dorea formicigenerans",76410,0.00953993206309864,72310.7,0.0090281278873492
585394,"Roseburia hominis",76329,0.00952981906091161,76715.5,0.00957806955254645
622312,"Roseburia inulinivorans",74120,0.00925402126052704,77202,0.00963881036615747
411483,"Faecalibacterium duncaniae",72234,0.00901855061701174,73157.3,0.00913382543706102
742726,"Barnesiella intestinihominis",71137,0.00888158810591085,71560.8,0.00893449690692789
717959,"Alistipes shahii",68012,0.00849142598449764,65794.1,0.0082145143316289
1550024,"Ruthenibacterium lactatiformans",64347,0.00803384384850423,64361.5,0.00803564797627012
511680,"Eshraghiella crossota",62854,0.00784743999337786,61512.8,0.00767998765196579
679935,"Alistipes finegoldii",54294,0.0067787079104028,56346.3,0.00703494755716648
745368,"Gemmiger formicilis",51415,0.00641925935118724,51714.2,0.00645661218551053
709991,"Odoribacter splanchnicus",51359,0.00641226764597151,51589.5,0.00644104478948527
868129,"Prevotella bivia",49669,0.00620126797071125,49455.9,0.00617466698642096
1256908,"Eubacterium ramulus",48000,0.00599289018490688,48769.3,0.0060889347376013
1384063,"Mediterraneibacter gnavus",46201,0.00576828165485173,46389.1,0.00579176290175637
1002367,"Leyella stercorea",46099,0.0057555467632088,46231.9,0.00577214521699398
266264,"Cupriavidus metallidurans",45382,0.00566602796607175,45353,0.00566241111549702
470145,"Phocaeicola coprocola",44903,0.00560622391610154,47831,0.00597179608795479
1501391,"Alistipes inops",42746,0.00533691841341728,42747.1,0.00533705004857287
1282887,"Lachnospira multipara",41900,0.0052312937239083,41904,0.00523179438475403
1051074,"Streptococcus thermophilus",37576,0.00469143419975127,37556,0.00468894339267039
1121101,"Bacteroides salyersiae",36841,0.00459966806879488,37688.5,0.00470548030583303
292800,"Flavonifractor plautii",35052,0.00437630805752825,35271.6,0.00440372633098443
1384484,"Adlercreutzia equolifaciens",34807,0.00434571934720945,34887.1,0.00435572076094929
518637,"Holdemanella biformis",34192,0.00426893544171534,34386.8,0.00429326063388006
471875,"[Ruminococcus] lactaris",30037,0.00375017588508433,30112.7,0.00375962933282978
1304,"Streptococcus salivarius",29924,0.00373606762277403,29973.5,0.00374224551004801
762966,"Parasutterella excrementihominis",28605,0.00357138799456794,28634.2,0.00357503814286715
626939,"Phascolarctobacterium succinatutens",27814,0.00347263015839583,27934.9,0.00348772186353907
762982,"Paraprevotella xylaniphila",25115,0.00313565493737367,25128.1,0.00313729579619437
702459,"Bifidobacterium bifidum",24690,0.00308259288886148,24717.6,0.00308604026551204
445973,"Intestinibacter bartlettii",23384,0.00291953633508047,23397.8,0.00292125710190174
411463,"Eubacterium ventriosum",22555,0.00281603412751197,22401.9,0.00279691995307304
1841857,"Culturomica massiliensis",22492,0.00280816845914428,21054.2,0.0026286549470095
NA,"unknown genome; accession ID isNZ_GG662014.1",21510,0.0026855639141114,21551.2,0.00269070278819671
657308,"Gordonibacter pamelaeae",20705,0.00258505815163535,19813.8,0.00247379206281087
518635,"Bifidobacterium angulatum",19695,0.0024589577539946,19751.8,0.0024660439731381
1069534,"Ligilactobacillus ruminis",19257,0.00240427263105733,19251.3,0.00240356120540622
479437,"Eggerthella lenta",19091,0.00238354721916786,19105.8,0.00238539116859294
NA,"unknown genome; accession ID isNZ_GG662007.1",18795,0.0023465910630276,18796.5,0.00234677554750865
999419,"Parabacteroides johnsonii",18745,0.00234034846908499,18774.6,0.00234404499984299
568816,"Acidaminococcus intestini",17966,0.0022430888554591,17986,0.00224558989866741
679190,"Hoylesella buccalis",17506,0.00218565699118708,17092.8,0.00213406819533689
592028,"Dialister invisus",17178,0.00214470557492355,17178.7,0.00214479272749441
760570,"Streptococcus parasanguinis",16008,0.00199862887666644,15972.3,0.00199417132538668
880074,"Barnesiella viscericola",15363,0.00191809941480676,11663.4,0.00145619768936481
1235811,"Prevotella disiens",15129,0.00188888407515534,14360,0.00179287645377222
1122992,"Hoylesella timonensis",14819,0.00185017999271115,15688.1,0.00195869198870158
333849,"Enterococcus faecium",14570,0.00181909187487694,14543,0.00181572252991983
1122981,"Prevotella corporis",13977,0.00174505471071757,15193.6,0.0018969450021473
198214,"Shigella flexneri",13791,0.00172183226125106,14234.1,0.00177715466994726
479436,"Veillonella parvula",11292,0.00140982741599934,11293.8,0.00141005445737702
1458465,"Megasphaera elsdenii",10642,0.0013286736947454,10630.2,0.00132720427756256
901,"Desulfovibrio piger",10382,0.00129621220624382,10382,0.00129621207896151
NA,"unknown genome; accession ID isNZ_GG662012.1",7602,0.000949123983034627,7603.7,0.000949330505077786
537007,"Blautia hansenii",6532,0.000815532472662745,5762.4,0.000719445026521893
NA,"unknown genome; accession ID isNZ_GG662008.1",6226,0.000777327797733963,6227.4,0.000777500049615442
NA,"unknown genome; accession ID isNZ_GG662006.1",6174,0.000770835500033648,6196.9,0.000773695859460618
NA,"unknown genome; accession ID isNZ_GG662013.1",6119,0.000763968646696775,6105.2,0.000762243617921087
NA,"unknown genome; accession ID isNZ_GG662010.1",5817,0.000726263379283403,5820.7,0.000726730904277301
1121323,"Anaerotignum lactatifermentans",4822,0.000602035759825437,3969.8,0.000495635642276984
