TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,642899.653291774,0.0781642816507486,618657.753672709,0.0752169375430457,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,43,Phocaeicola vulgatus,29,6,0.76,0.98,0.58,0.24,TRUE
537011,Segatella copri,798099.842105263,0.097033651401616,802788.684210526,0.0976037239752853,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,46,5,1,1,0.28,0.14,TRUE
411479,Bacteroides uniformis,448342.200489871,0.0545098225758446,456188.856097558,0.0554638320708606,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,42,6,1,1,0.9,0.1,TRUE
28116,Bacteroides ovatus,501299.517380974,0.0609484177932317,499301.137922538,0.0607054501813537,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,43,4,1,1,0.78,0.04,TRUE
1150298,Fusicatenibacter saccharivorans,293994,0.0357440382833758,296304.8,0.0360249844469697,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Mediterraneibacter,3,Bacteriophage sp.,2,16,0,0,1,1,FALSE
300267,Shigella dysenteriae,270163,0.032846645219806,270315.7,0.0328652102774275,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Escherichia,48,Escherichia coli,48,2,0,0.32,1,1,FALSE
449673,Bacteroides stercoris,292374.954545455,0.0355471933725619,302724.118181818,0.0368054470580777,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,49,Bacteroides stercoris,30,15,1,1,0.54,0.22,TRUE
515619,Agathobacter rectalis,242793.28,0.0295190115963808,236596.050857143,0.0287655504390612,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,43,Agathobacter rectalis,41,18,0.94,0.94,1,0.34,TRUE
226186,Bacteroides thetaiotaomicron,357980.530037411,0.0435235745299577,365261.338007542,0.0444087899445952,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides,50,Bacteroides thetaiotaomicron,47,4,0.98,1,0.32,0.04,TRUE
435591,Parabacteroides distasonis,253510.244335913,0.0308219891520603,255383.649189406,0.0310497593807764,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,49,Parabacteroides distasonis,49,2,0.98,0.98,0.64,0.04,TRUE
40520,Blautia obeum,229414,0.0278923474585957,234961,0.0285667562673647,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia,48,Blautia obeum,31,12,0.68,1,0.54,0.22,TRUE
