TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,2523155.56565657,0.306398434471762,2523150.00505051,0.306397758505404,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,49,Segatella copri,49,6,1,1,0.4,0.26,TRUE
435590,Phocaeicola vulgatus,2111292.17131507,0.256383960152332,2083087.66511085,0.252958955205741,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,42,Phocaeicola vulgatus,28,7,0.66,0.98,0.6,0.2,TRUE
411479,Bacteroides uniformis,1744975.70867218,0.211900460124536,1774100.40566036,0.215437197677442,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,49,Bacteroides uniformis,47,3,1,1,0.76,0.08,TRUE
515619,Agathobacter rectalis,767671.384291188,0.0932218819707949,764856.360229885,0.0928800428452148,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,45,Agathobacter rectalis,45,14,0.98,0.98,1,0.3,TRUE
411903,Collinsella aerofaciens,455969.714285714,0.05537050847173,455973.085714286,0.0553709237476053,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,49,Collinsella aerofaciens,48,5,1,1,0.32,0.2,TRUE
367928,Bifidobacterium adolescentis,425669.285714286,0.0516909874764824,425681.514285714,0.0516924834982062,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,47,2,1,1,0.56,0,TRUE
411483,Faecalibacterium duncaniae,148283.335187992,0.0180067302937105,149677.614928635,0.0181760453149826,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,49,Faecalibacterium prausnitzii,43,21,0.88,1,1,0.28,TRUE
39482,Faecalicatena contorta,5676,0.000689262896720828,5993.3,0.000727788087531796,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Flavonifractor,30,Flavonifractor plautii,31,23,0,0.2,1,1,FALSE
411461,Dorea formicigenerans,6849.40512820513,0.000831754901247562,7010.04461538462,0.000851258048710476,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Faecalibacterium,38,Coprococcus comes,36,28,0.78,0.82,1,1,TRUE
1122155,Lactonifactor longoviformis,4538,0.000551070300443819,4298,0.000521922367398639,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis,Faecalibacterium,31,Faecalibacterium prausnitzii,24,39,0,0,1,1,FALSE
435591,Parabacteroides distasonis,11536.043710315,0.00140087507125966,10491.7173929341,0.00127404635062919,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Alistipes,26,Parabacteroides distasonis,17,11,0.66,0.66,1,1,TRUE
40520,Blautia obeum,3239,0.000393326730528323,3250,0.000394661975269718,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,48,Blautia wexlerae,47,21,0.24,1,1,1,FALSE
536231,Roseburia intestinalis,6141.18191325583,0.000745752085063472,6071.71717948718,0.000737332448516836,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Faecalibacterium,34,Roseburia intestinalis,29,37,0.72,0.74,1,1,TRUE
585394,Roseburia hominis,3119.78444816054,0.000378849835427012,3129.95230769231,0.000380085105424627,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Faecalibacterium,25,Faecalibacterium prausnitzii,21,31,0.72,0.8,0.92,0.88,TRUE
295405,Bacteroides fragilis,4883.77016967306,0.000593058769215579,5135.09892820881,0.000623571928878031,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,46,Phocaeicola dorei,47,4,0.9,0.94,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,1765,0.000214332102310124,1765.7,0.000214415459222165,0,0,0,0,0,0,0,Faecalibacterium,46,Faecalibacterium prausnitzii,44,20,0,0,1,0,FALSE
