TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,2384059.15579728,0.298382759986724,2363065.82464495,0.29575529940221,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,49,Phocaeicola vulgatus,25,3,0.66,1,0.66,0.06,TRUE
411479,Bacteroides uniformis,2087251.41769899,0.26123506091901,2107819.24895654,0.263809259104201,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,45,7,1,1,0.82,0.08,TRUE
537011,Segatella copri,1027261,0.128569365261499,1026400,0.128461610756752,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,49,4,1,1,0.32,0.14,TRUE
515619,Agathobacter rectalis,1014087.38584903,0.126920589332509,1013849.17935003,0.126890775023603,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,45,Agathobacter rectalis,46,24,1,1,1,0.28,TRUE
411903,Collinsella aerofaciens,709266.25,0.0887699538519457,709276.45,0.0887712259125627,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,48,3,1,1,0.36,0.24,TRUE
367928,Bifidobacterium adolescentis,604394.75,0.0756445045367072,604380.15,0.0756426762300108,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,45,6,1,1,0.62,0.02,TRUE
411483,Faecalibacterium duncaniae,116592.006218515,0.0145923579636326,115797.694655011,0.0144929347702745,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,50,Faecalibacterium prausnitzii,48,10,1,1,1,0.2,TRUE
295405,Bacteroides fragilis,13255.0126765638,0.00165896356072987,14196.2920752384,0.00177678335476526,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,47,Phocaeicola dorei,47,3,0.88,0.92,1,1,TRUE
39482,Faecalicatena contorta,4087,0.000511518490260748,4232,0.00052966891944518,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Flavonifractor,27,Flavonifractor plautii,27,30,0,0.16,1,1,FALSE
411461,Dorea formicigenerans,4875.42857142857,0.000610196198245964,4900.57142857143,0.000613341934349035,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Faecalibacterium,30,Coprococcus comes,41,22,0.88,0.88,1,1,TRUE
1123313,Faecalicoccus pleomorphus,2399,0.000300252717919142,2056.8,0.000257423378535305,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Lactobacillus,24,Faecalibacterium prausnitzii,18,35,0,0,1,1,FALSE
1122155,Lactonifactor longoviformis,2188,0.000273844496376442,2713.2,0.000339579455105541,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis,Faecalibacterium,28,uncultured human fecal virus,14,28,0,0,1,1,FALSE
246787,Bacteroides cellulosilyticus,2415.16226415094,0.000302275545655302,2409.06377358491,0.000301515043286819,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,49,Bacteroides cellulosilyticus,45,3,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,1396,0.000174719797505262,1395.6,0.000174675753294049,0,0,0,0,0,0,0,Faecalibacterium,48,Faecalibacterium prausnitzii,43,19,0,0,1,0,FALSE
536231,Roseburia intestinalis,2467.22621604178,0.000308791737010381,2756.52546235991,0.000345001423825097,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,35,Roseburia intestinalis,38,21,0.92,0.92,1,1,TRUE
411474,Coprococcus eutactus,2156.98398169336,0.0002699626106759,2172.2699771167,0.000271872011784086,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,50,Coprococcus eutactus,50,2,1,1,1,0.46,TRUE
435591,Parabacteroides distasonis,1941.56077854868,0.000243000792315318,2149.71563727628,0.000269048659528653,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Phocaeicola,37,Parabacteroides distasonis,31,4,1,1,1,1,TRUE
1236513,Bacteroides faecichinchillae,961,0.000120276307594954,972,0.000121657440445988,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,Phocaeicola,34,Phocaeicola dorei,34,5,0,0.6,1,1,FALSE
1122984,Prevotella intermedia,911.613861386139,0.000114095264516028,877.970297029703,0.000109880716380706,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Bacteroides,46,Bacteroides caecimuris,34,7,0.58,0.64,1,1,TRUE
585394,Roseburia hominis,2221.54165639852,0.00027804248449531,2528.65679457842,0.000316467328611589,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia,18,Roseburia hominis,14,37,0.84,0.86,0.82,0.74,TRUE
537007,Blautia hansenii,676,8.4606434895098e-05,803,0.000100504476928027,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Faecalibacterium,32,Mediterraneibacter gnavus,22,23,0.6,0.8,1,1,TRUE
796942,Stomatobaculum longum,553,6.92120687825284e-05,551.1,6.89761237036052e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Faecalibacterium,41,Faecalibacterium prausnitzii,29,11,0,0,1,1,FALSE
