TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,1065258.11935123,0.132999477663591,1046670.93719718,0.130678831005153,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,48,Phocaeicola vulgatus,37,3,0.88,1,0.48,0.22,TRUE
537011,Segatella copri,849533.785714286,0.106065889294873,849433.578571429,0.10605338327427,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,49,Segatella copri,49,5,1,1,0.32,0.08,TRUE
411479,Bacteroides uniformis,793370.926714173,0.0990538508269967,801011.841639883,0.100007835492986,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,49,Bacteroides uniformis,44,6,0.98,1,0.88,0.1,TRUE
515619,Agathobacter rectalis,577465.333333333,0.072097631838694,569183.595,0.0710636381093066,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,46,Agathobacter rectalis,45,13,0.96,0.979591836734694,1,0.224489795918367,TRUE
411903,Collinsella aerofaciens,206535,0.0257862827987446,207431.6,0.0258982308278886,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,49,2,1,1,0.3,0.18,TRUE
28116,Bacteroides ovatus,353294.517202728,0.0441094842609509,348794.863486987,0.0435477015002238,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,46,3,0.98,1,0.76,0.06,TRUE
367928,Bifidobacterium adolescentis,199611,0.0249218083895718,198832.8,0.0248246479211268,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,45,6,0.96,1,0.54,0,TRUE
1150298,Fusicatenibacter saccharivorans,180654,0.0225549913221702,180653.5,0.0225549309400114,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Blautia,3,Roseburia intestinalis,3,20,0,0,1,1,FALSE
300267,Shigella dysenteriae,170510,0.0212884938630932,168796.8,0.0210745930223826,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Escherichia,46,Escherichia coli,46,2,0,0.4,1,1,FALSE
226186,Bacteroides thetaiotaomicron,203506.223692763,0.025408134386163,209405.956312434,0.0261447338731634,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides,49,Bacteroides thetaiotaomicron,44,6,1,1,0.26,0.06,TRUE
449673,Bacteroides stercoris,145727.709535993,0.0181943783364003,147060.078127669,0.0183607225475627,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,47,Bacteroides stercoris,34,18,1,1,0.46,0.16,TRUE
40520,Blautia obeum,190851.952380952,0.0238282248373776,194853.760238095,0.0243278548573327,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia,45,Blautia obeum,25,39,0.66,0.98,0.66,0.34,TRUE
435591,Parabacteroides distasonis,169388.984694392,0.0211485329959659,167675.581000417,0.0209346091509413,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,50,Parabacteroides distasonis,50,3,1,1,0.6,0.06,TRUE
411462,Dorea longicatena,122848,0.0153378036132384,126351.13,0.0157751785810001,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea,48,Dorea longicatena,47,5,0.96,0.96,0.22,0.18,TRUE
411469,Anaerobutyricum hallii,113804,0.0142086432208988,111606.4,0.0139342636289409,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum,40,Anaerobutyricum hallii,44,30,0.96,0.96,0.38,0.3,TRUE
349741,Akkermansia muciniphila,112847,0.0140891599728372,112847,0.0140891599728372,0,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia,50,Akkermansia muciniphila,50,1,1,1,0,0,TRUE
47678,Bacteroides caccae,119444.810110025,0.0149129089613841,122631.672117194,0.0153107920075276,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides,50,Bacteroides caccae,50,1,1,1,0.52,0.04,TRUE
206672,Bifidobacterium longum,100384,0.0125331310067019,99929.7,0.0124764135054568,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium,50,Bifidobacterium longum,50,2,1,1,0.12,0,TRUE
246787,Bacteroides cellulosilyticus,100605.217505373,0.0125607504278827,100995.792608636,0.0126095174533817,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,49,Bacteroides cellulosilyticus,47,7,0.98,1,0.78,0.12,TRUE
515620,Lachnospira eligens,133033,0.0166094199993483,132640.7,0.0165604437593021,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira,47,Lachnospira eligens,48,8,1,1,0.22,0.2,TRUE
649756,Anaerostipes hadrus,93580.9523809524,0.0116837577295427,93844.0602380952,0.011716607787822,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes,49,Anaerostipes hadrus,48,8,1,1,0.22,0.12,TRUE
295405,Bacteroides fragilis,105290.229365106,0.0131456829610154,110200.304249426,0.0137587221815142,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Bacteroides,47,Bacteroides fragilis,46,4,1,1,0.28,0.24,TRUE
411474,Coprococcus eutactus,88051.3333333333,0.0109933744021104,87978.9966666667,0.0109843400092304,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,50,Coprococcus eutactus,50,7,1,1,0.52,0.18,TRUE
411460,[Ruminococcus] torques,98569.9619047619,0.0123066449422019,98992.2490476191,0.0123593678262705,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,Mediterraneibacter,46,[Ruminococcus] torques,44,18,0.96,1,0.18,0.163265306122449,TRUE
536231,Roseburia intestinalis,143879.95952381,0.0179636832757299,150955.777619048,0.0188471101045383,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,50,Roseburia intestinalis,50,4,1,1,0.58,0.28,TRUE
411461,Dorea formicigenerans,78810,0.00983957657234398,74749.165,0.00933257462422926,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Dorea,32,Dorea formicigenerans,27,37,0.98,0.98,0.7,0.66,TRUE
585394,Roseburia hominis,79084.4285714286,0.00987383949509757,78983.9571428571,0.00986128991956187,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia,46,Roseburia hominis,40,12,1,1,0.26,0.24,TRUE
411483,Faecalibacterium duncaniae,74893.1023809524,0.00935054454533408,75849.8352380952,0.0094699934079108,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,47,Faecalibacterium prausnitzii,44,18,0.86,1,1,0.46,TRUE
