Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Healthy_stool_100_100,Healthy_stool_100_10,Healthy_stool_100_1,Healthy_stool_100_50,Healthy_stool_10_100,Healthy_stool_10_10,Healthy_stool_10_1,Healthy_stool_10_50
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,Pseudopropionibacterium propionicum,Pseudopropionibacterium propionicum,2440,2,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Raineyella,Raineyella sp. CBA3103,Raineyella sp. CBA3103,2457,0,1,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus flavescens,Tessaracoccus flavescens,2880,0,0,2,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis albispora,Amycolatopsis albispora,158,0,0,0,0,0,0,1,1
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. Hca4,Amycolatopsis sp. Hca4,159,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. YIM 10,Amycolatopsis sp. YIM 10,160,0,0,0,0,0,1,2,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,Kibdelosporangium phytohabitans,Kibdelosporangium phytohabitans,1538,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,Kutzneria albida,Kutzneria albida,1571,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea guizhouensis,Lentzea guizhouensis,1675,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia dioxanivorans,Pseudonocardia dioxanivorans,2437,1,0,2,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. Gen01,Pseudonocardia sp. Gen01,2438,0,0,0,0,1,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora azurea,Saccharomonospora azurea,2545,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora marina,Saccharomonospora marina,2546,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora erythraea,Saccharopolyspora erythraea,2547,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,Saccharothrix syringae,Saccharothrix syringae,2549,0,0,1,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora setae,Kitasatospora setae,1541,1,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. MMS16-BH015,Kitasatospora sp. MMS16-BH015,1542,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora sp. NA04385,Kitasatospora sp. NA04385,1543,0,1,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus bronchialis,Streptacidiphilus bronchialis,2742,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albus,Streptomyces albus,2791,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ambofaciens,Streptomyces ambofaciens,2792,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces antibioticus,Streptomyces antibioticus,2793,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cacaoi,Streptomyces cacaoi,2794,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cattleya,Streptomyces cattleya,2795,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dengpaensis,Streptomyces dengpaensis,2796,0,0,4,0,4,0,2,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ficellus,Streptomyces ficellus,2797,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces finlayi,Streptomyces finlayi,2798,1,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces gilvosporeus,Streptomyces gilvosporeus,2799,0,0,0,0,2,1,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces glaucescens,Streptomyces glaucescens,2800,1,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces globisporus,Streptomyces globisporus,2801,0,0,0,0,0,1,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hawaiiensis,Streptomyces hawaiiensis,2802,0,0,0,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lavendulae,Streptomyces lavendulae,2803,0,0,0,0,0,2,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lydicus,Streptomyces lydicus,2804,0,0,0,0,1,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nitrosporeus,Streptomyces nitrosporeus,2805,2,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pactum,Streptomyces pactum,2806,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces paludis,Streptomyces paludis,2807,0,0,0,0,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces peucetius,Streptomyces peucetius,2808,0,0,0,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pratensis,Streptomyces pratensis,2809,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rutgersensis,Streptomyces rutgersensis,2810,0,0,0,1,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces scabiei,Streptomyces scabiei,2811,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 3214.6,Streptomyces sp. 3214.6,2812,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 769,Streptomyces sp. 769,2813,0,0,0,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ADI95-16,Streptomyces sp. ADI95-16,2814,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CdTB01,Streptomyces sp. CdTB01,2815,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M2,Streptomyces sp. M2,2816,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MOE7,Streptomyces sp. MOE7,2817,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NA04227,Streptomyces sp. NA04227,2818,1,0,0,1,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NHF165,Streptomyces sp. NHF165,2819,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. RLB1-33,Streptomyces sp. RLB1-33,2820,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAT1,Streptomyces sp. SAT1,2821,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SirexAA-E,Streptomyces sp. SirexAA-E,2822,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tu 2975,Streptomyces sp. Tu 2975,2823,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tue 6075,Streptomyces sp. Tue 6075,2824,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Z423-1,Streptomyces sp. Z423-1,2825,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spongiicola,Streptomyces spongiicola,2826,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tendae,Streptomyces tendae,2827,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tirandamycinicus,Streptomyces tirandamycinicus,2828,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae,Streptomyces venezuelae,2829,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis dassonvillei,Nocardiopsis dassonvillei,2001,0,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis gilva,Nocardiopsis gilva,2002,2,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida,Thermobifida fusca,Thermobifida fusca,2903,0,0,2,0,0,0,0,2
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea sp. ATCC 55076,Nonomuraea sp. ATCC 55076,2011,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. NAK00032,Actinomadura sp. NAK00032,68,0,0,0,0,1,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. WMMB 499,Actinomadura sp. WMMB 499,69,0,0,1,0,0,1,0,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium parvulum,Atopobium parvulum,226,3,0,1,1,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Libanicoccus,Libanicoccus massiliensis,Libanicoccus massiliensis,1694,3,4,8,6,7,10,11,4
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. GAM18,Olsenella sp. GAM18,2075,4,4,3,4,7,4,4,4
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,2076,0,1,0,0,1,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli,Olsenella uli,2077,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella umbonata,Olsenella umbonata,2078,6,3,1,2,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,Parolsenella catena,2205,2,2,3,6,7,6,6,2
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella aerofaciens,696,611,1005,1077,1758,5983,3857,2555,2315
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium,Coriobacterium glomerans,Coriobacterium glomerans,712,0,0,0,0,1,0,1,0
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,80,765,228,93,331,4,1,2,3
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia sp. 8CFCBH1,Adlercreutzia sp. 8CFCBH1,81,3,0,1,1,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Arabia,Arabia massiliensis,Arabia massiliensis,200,2,2,2,3,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,Cryptobacterium curtum,Cryptobacterium curtum,749,3,1,0,1,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium,Denitrobacterium detoxificans,Denitrobacterium detoxificans,794,7,4,1,3,1,3,1,1
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta,876,974,139,52,193,1,1,2,2
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. YY7918,Eggerthella sp. YY7918,877,8,2,2,1,7,3,2,1
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter pamelaeae,1396,899,120,52,181,44,20,19,19
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,1397,49,10,3,13,5,6,2,4
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter,Phoenicibacter congonensis,Phoenicibacter congonensis,2261,6,2,2,3,1,2,0,0
Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia heliotrinireducens,Slackia heliotrinireducens,2626,13,6,9,11,3,6,2,3
Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae,Egibacter rhizosphaerae,879,0,0,0,0,0,0,0,1
Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter sp. SCSIO 52909,Rubrobacter sp. SCSIO 52909,2523,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter xylanophilus,Rubrobacter xylanophilus,2524,0,1,0,0,0,0,0,0
Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Aquifex,Aquifex aeolicus,Aquifex aeolicus,191,1,0,0,0,0,0,0,0
Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,Thermocrinis albus,Thermocrinis albus,2909,0,1,3,2,1,0,5,2
Bacteria,Aquificae,Aquificae,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,Desulfurobacterium thermolithotrophum,Desulfurobacterium thermolithotrophum,840,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides caccae,310,1511,2021,700,1277,13,30,34,34
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecimuris,Bacteroides caecimuris,311,196,129,74,110,35,31,24,36
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,312,2075,1540,621,964,25,26,54,30
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides coprosuis,Bacteroides coprosuis,313,10,10,14,2,2,8,10,9
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Bacteroides fragilis,314,1987,1585,743,1132,284,249,247,287
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides helcogenes,Bacteroides helcogenes,315,141,182,106,128,43,42,62,53
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus,Bacteroides heparinolyticus,316,86,96,56,84,18,32,47,24
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides intestinalis,Bacteroides intestinalis,317,1726,665,331,895,92,112,110,104
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides ovatus,318,2319,2885,1146,1809,64,65,62,81
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. A1C1,Bacteroides sp. A1C1,320,141,263,250,350,723,678,495,864
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CACC 737,Bacteroides sp. CACC 737,321,92,214,210,344,658,612,432,774
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CBA7301,Bacteroides sp. CBA7301,322,150,111,83,89,14,26,43,40
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. HF-5287,Bacteroides sp. HF-5287,323,1196,402,218,526,78,76,65,80
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,324,3071,2500,1298,1825,133,235,404,194
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides uniformis,325,875,2000,2134,3298,7151,7072,4585,9060
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,Bacteroides xylanisolvens,326,1098,696,288,448,30,29,23,31
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides zoogleoformans,Bacteroides zoogleoformans,327,52,69,62,50,19,29,41,33
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,Barnesiella viscericola,328,65,83,69,64,51,32,47,19
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas sp. HDW5A,Dysgonomonas sp. HDW5A,866,1,1,0,0,0,0,0,0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas sp. HDW5B,Dysgonomonas sp. HDW5B,867,0,0,4,3,0,1,7,2
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Fermentimonas caenicola,Fermentimonas caenicola,1026,2,1,8,0,2,2,6,7
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas mucosa,Petrimonas mucosa,2252,10,3,9,7,5,6,12,5
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum saccharofermentans,Proteiniphilum saccharofermentans,2353,4,6,7,3,2,8,5,9
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella dubosii,Duncaniella dubosii,863,8,8,26,10,7,8,15,7
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale,Muribaculum intestinale,1886,6,4,18,11,1,5,16,11
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp. TLL-A4,Muribaculum sp. TLL-A4,1887,5,10,22,5,4,10,19,6
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas faecalis,Butyricimonas faecalis,433,38,41,123,46,55,71,123,83
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus,2066,1258,825,329,525,12,22,22,19
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes,Paludibacter propionicigenes,2164,5,7,5,3,3,4,4,2
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica,Porphyromonas asaccharolytica,2325,10,2,8,3,6,1,11,5
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cangingivalis,Porphyromonas cangingivalis,2326,1,5,12,9,1,6,12,7
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas crevioricanis,Porphyromonas crevioricanis,2327,5,5,9,8,1,6,13,3
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis,2328,10,13,13,11,6,2,11,3
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella sp. E39,Alloprevotella sp. E39,135,6,6,24,8,4,8,31,9
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila,2201,1165,289,200,390,157,119,126,130
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis,2331,50,63,376,54,107,176,372,188
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola,2332,55,29,245,62,56,115,228,108
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella enoeca,Prevotella enoeca,2333,44,21,105,39,18,75,114,49
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca,2334,64,48,295,52,62,139,311,148
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia,2335,483,153,425,208,101,218,437,176
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella jejuni,Prevotella jejuni,2336,69,35,119,61,19,71,131,52
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica,Prevotella melaninogenica,2337,95,51,517,94,114,261,521,230
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,Prevotella oris,2338,45,51,447,66,100,214,443,223
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ruminicola,Prevotella ruminicola,2339,32,80,776,125,153,349,775,355
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos,2340,44,24,123,35,32,67,112,41
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 299,Prevotella sp. oral taxon 299,2341,44,14,103,40,17,44,96,40
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes communis,Alistipes communis,117,56,67,70,121,351,224,139,149
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes dispar,Alistipes dispar,118,37,51,50,92,238,153,115,91
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,Alistipes finegoldii,119,971,1139,480,759,347,231,151,134
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus,Alistipes indistinctus,120,28,14,13,10,32,36,20,9
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes megaguti,Alistipes megaguti,121,21,43,45,49,144,97,63,48
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii,122,58,86,64,112,238,123,118,70
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,Alistipes shahii,123,1012,386,186,545,287,173,124,114
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp. dk3624,Alistipes sp. dk3624,124,2,5,10,27,42,34,23,25
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans,Mucinivorans hirudinis,Mucinivorans hirudinis,1883,3,3,12,5,5,4,12,12
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,2178,1444,2371,919,1532,102,107,104,100
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. CT06,Parabacteroides sp. CT06,2179,10,31,28,23,15,18,16,9
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,Tannerella forsythia,2862,15,12,3,7,2,1,3,2
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella sp. oral taxon HOT-286,Tannerella sp. oral taxon HOT-286,2863,3,9,13,6,8,5,18,13
