"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
537011,"Segatella copri",49661,0.497211626067542,49661,0.4972514199317,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",1,"Prevotella denticola",1,1,0,0,0,0
435590,"Phocaeicola vulgatus",5723,0.0572993321919523,5411.3,0.0541826254967805,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",27,"Phocaeicola vulgatus",13,2,0,0,0,0
820,"Bacteroides uniformis",3741,0.0374553209383354,3830.7,0.0383569089226288,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",20,"uncultured bacterium",1,1,0,0,0,0
853,"Faecalibacterium prausnitzii",3504,0.0350824497642147,3491.8,0.034962992294724,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",10,"Faecalibacterium prausnitzii",2,1,0,0,0,0
39491,"Agathobacter rectalis",2164,0.021666216121507,2142.9,0.0214568202868485,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",24,"Agathobacter rectalis",24,1,0,0,0,0
1150298,"Fusicatenibacter saccharivorans",1497,0.0149881356441294,1493.3,0.0149524484313335,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Streptococcus",1,"Streptococcus suis",1,1,0,0,0,0
357276,"Phocaeicola dorei",1475,0.0147678691216372,1661.1,0.0166326908501629,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",33,"Phocaeicola dorei",29,1,0,0,0,0
386585,"Escherichia coli",1385,0.0138667788023508,1385,0.0138677460189202,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Escherichia",38,"Escherichia coli",38,1,0,0,0,0
301302,"Roseburia faecis",1359,0.0136064638212237,1354.6,0.0135630670777457,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia",2,"Riemerella anatipestifer",1,2,0,0,0,0
445970,"Alistipes putredinis",1305,0.0130658096296519,1289.3,0.012909490128765,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"Alistipes onderdonkii",3,1,0,0,0,0
411903,"Collinsella aerofaciens",1300,0.0130157490563582,1301,0.013026814656215,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",1,"Collinsella aerofaciens",1,1,0,0,0,0
