"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
357276,"Phocaeicola dorei",1854744,0.185530226045017,1641427.4,0.164192148112408
820,"Bacteroides uniformis",1324136,0.132453455244683,1341345,0.134174870168138
435590,"Phocaeicola vulgatus",1287938,0.128832565719025,1483758.8,0.148420543050987
537011,"Segatella copri",1027126,0.102743515523821,1027151.3,0.102746045270954
39491,"Agathobacter rectalis",1002332,0.100263369247807,997897.2,0.0998197565957674
853,"Faecalibacterium prausnitzii",898703,0.0898973501126489,902917.5,0.0903189234864851
445970,"Alistipes putredinis",731848,0.0732068279345255,732108.8,0.0732329123982941
411903,"Collinsella aerofaciens",710103,0.0710316734305352,710115.5,0.0710329246967845
367928,"Bifidobacterium adolescentis",604116,0.0604297833218015,604116,0.0604297833093331
40518,"Ruminococcus bromii",533860,0.0534020686824666,534067.8,0.0534228564343417
2447885,"Bacteroides faecalis",8355,0.000835751477619616,7862.1,0.000786445326285673
449673,"Bacteroides stercoris",2334,0.000233470251198586,2197.6,0.000219822185459164
371601,"Bacteroides xylanisolvens",1943,0.000194358482467374,1969.9,0.000197047218355781
762982,"Paraprevotella xylaniphila",1460,0.000146043944622937,1362.1,0.000136248892490057
2838470,"Candidatus Bacteroides intestinigallinarum",1250,0.000125037623821008,1386,0.000138645678702172
471870,"Bacteroides intestinalis",1173,0.000117335306193634,1292.6,0.000129297662439298
484018,"Phocaeicola plebeius",826,8.26248618209219e-05,975.3,9.75555643426364e-05
823,"Parabacteroides distasonis",731,7.31220024105253e-05,757.8,7.58040560695084e-05
2763032,"Butyricimonas hominis",420,4.20126416038586e-05,488.5,4.88688739558942e-05
2739389,"Phocaeicola faecicola",402,4.02120998208361e-05,426.9,4.26986395415539e-05
2763064,"Roseburia zhanii",366,3.66110162547911e-05,341.4,3.41482384142917e-05
2763057,"Parabacteroides hominis",277,2.77083374387353e-05,291.7,2.91758778924102e-05
2989541,"Bacteroides rhinocerotis",277,2.77083374387353e-05,223.7,2.23807251507727e-05
470146,"Coprococcus comes",195,1.95058693160772e-05,180.4,1.8043890192173e-05
310298,"Phocaeicola coprocola",192,1.92057790189068e-05,194.3,1.94393839371874e-05
246787,"Bacteroides cellulosilyticus",185,1.85055683255091e-05,204.8,2.04877284605661e-05
NA,"unknown genome; accession ID isNZ_CP182814.1",184,1.84055382264523e-05,190.6,1.90642592472362e-05
1841857,"Culturomica massiliensis",141,1.41042439670097e-05,202.3,2.02372770591353e-05
1816676,"Alistipes provencensis",95,9.50285941039659e-06,93.5,9.3525792111156e-06
536231,"Roseburia intestinalis",94,9.40282931133978e-06,98.5,9.84898706949525e-06
2479840,"Prevotella marseillensis",86,8.60258851888533e-06,78.2,7.81832178081582e-06
39486,"Dorea formicigenerans",85,8.50255841982853e-06,86.3,8.63348683326226e-06
1236512,"Bacteroides rodentium",79,7.90237782548769e-06,119.4,1.19399946823301e-05
78346,"Bifidobacterium ruminantium",59,5.90177584435157e-06,46.7,4.66683501530941e-06
1796613,"Bacteroides caecimuris",58,5.80174574529476e-06,75.9,7.59509772175313e-06
2939491,"Parabacteroides leei",58,5.80174574529476e-06,63.7,6.36977027399461e-06
2881264,"Blautia fusiformis",51,5.10153505189712e-06,53.6,5.36334504601081e-06
3133152,"Blautia intestinihominis",51,5.10153505189712e-06,59.5,5.95096703667621e-06
1472417,"Butyricimonas paravirosa",43,4.30129425944267e-06,41.8,4.17811103618692e-06
2652274,"Eisenbergiella porci",41,4.10123406132905e-06,39.5,3.94696518462396e-06
1002367,"Leyella stercorea",40,4.00120396227225e-06,37.4,3.74408196121773e-06
566552,"Bifidobacterium catenulatum",40,4.00120396227225e-06,36.3,3.6300372190342e-06
2981782,"Blautia ammoniilytica",40,4.00120396227225e-06,50.9,5.0888475147624e-06
518635,"Bifidobacterium angulatum",38,3.80114376415864e-06,44.6,4.45936355820839e-06
2763038,"Clostridium segne",31,3.10093307076099e-06,26.4,2.63779725795896e-06
2714353,"Vescimonas fastidiosa",30,3.00090297170419e-06,26.3,2.63351833050757e-06
868129,"Prevotella bivia",27,2.70081267453377e-06,25.4,2.53857761953698e-06
411483,"Faecalibacterium duncaniae",19,1.90057188207932e-06,21.9,2.1870293256296e-06
291644,"Bacteroides salyersiae",19,1.90057188207932e-06,21.9,2.19235626705482e-06
1335613,"Gordonibacter urolithinfaciens",19,1.90057188207932e-06,17.5,1.74889701560672e-06
39490,"Eubacterium ramulus",17,1.70051168396571e-06,18.2,1.82124366387406e-06
762210,"Bifidobacterium saguini",15,1.50045148585209e-06,17,1.70305682679451e-06
28111,"Bacteroides eggerthii",15,1.50045148585209e-06,19.4,1.94415744751439e-06
622312,"Roseburia inulinivorans",14,1.40042138679529e-06,15.6,1.55919969845045e-06
2040292,"Dysgonomonas massiliensis",14,1.40042138679529e-06,11.9,1.19394546987231e-06
301302,"Roseburia faecis",13,1.30039128773848e-06,12.5,1.24939063243264e-06
1150461,"Bifidobacterium scardovii",11,1.10033108962487e-06,16.6,1.65564401489652e-06
2763025,"Bacteroides parvus",11,1.10033108962487e-06,12.1,1.21415717468703e-06
1871018,"Angelakisella massiliensis",11,1.10033108962487e-06,10.1,1.01166905822303e-06
46503,"Parabacteroides merdae",10,1.00030099056806e-06,12,1.19968798888387e-06
742726,"Barnesiella intestinihominis",9,9.00270891511256e-07,14.7,1.47013916512716e-06
2786956,"Phocaeicola faecalis",9,9.00270891511256e-07,15.5,1.55136632654448e-06
2763672,"Simiaoa sunii",8,8.0024079245445e-07,11.3,1.13420240771861e-06
2068655,"Novisyntrophococcus fermenticellae",8,8.0024079245445e-07,8.8,8.81956357256018e-07
2881276,"Fusicatenibacter faecihominis",8,8.0024079245445e-07,10.1,1.01202381435064e-06
1870993,"Coprococcus phoceensis",8,8.0024079245445e-07,10.3,1.0339628576156e-06
547043,"Bifidobacterium pseudocatenulatum",7,7.00210693397643e-07,7.4,7.38012701969755e-07
2981774,"Suilimivivens aceti",6,6.00180594340837e-07,6.4,6.4304536913237e-07
3078042,"Pilosibacter fragilis",6,6.00180594340837e-07,7,6.96210054683194e-07
565042,"Bifidobacterium longum",5,5.00150495284031e-07,5.8,5.75818571430763e-07
2041044,"Eubacterium maltosivorans",5,5.00150495284031e-07,4.9,4.92661655882812e-07
2751153,"Coprobacter secundus",5,5.00150495284031e-07,8.6,8.58725322146397e-07
116085,"Coprococcus catus",5,5.00150495284031e-07,4.9,4.89533377379554e-07
880526,"Rikenella microfusus",4,4.00120396227225e-07,13.6,1.35991533303666e-06
1437605,"Bifidobacterium actinocoloniiforme",4,4.00120396227225e-07,4.3,4.32233231731834e-07
2801997,"Prevotella herbatica",4,4.00120396227225e-07,4.8,4.79849147757794e-07
2981794,"Roseburia amylophila",4,4.00120396227225e-07,5.1,5.12348024922366e-07
871324,"Bacteroides stercorirosoris",4,4.00120396227225e-07,9.9,9.88884243859466e-07
387090,"Phocaeicola coprophilus",3,3.00090297170419e-07,3.1,3.13939029006014e-07
2981793,"Phocaeicola fibrisolvens",3,3.00090297170419e-07,7.9,7.92086247956517e-07
342942,"Mediterraneibacter glycyrrhizinilyticus",3,3.00090297170419e-07,2.8,2.81398781467376e-07
3014267,"Agathobaculum massiliense",3,3.00090297170419e-07,3.5,3.50591372127447e-07
515620,"Lachnospira eligens",2,2.00060198113612e-07,2,1.96750877591932e-07
2897776,"Amedibacillus hominis",2,2.00060198113612e-07,3,2.98263209192879e-07
2981789,"Dorea amylophila",2,2.00060198113612e-07,2.8,2.8451556301089e-07
1776379,"Leyella lascolaii",2,2.00060198113612e-07,7.6,7.60521114765565e-07
742727,"Bacteroides oleiciplenus",1,1.00030099056806e-07,5.1,5.07063959767296e-07
1121094,"Phocaeicola barnesiae",1,1.00030099056806e-07,5.9,5.85698978171958e-07
2605778,"Clostridium porci",1,1.00030099056806e-07,1.2,1.2048674447725e-07
671267,"Phocaeicola sartorii",1,1.00030099056806e-07,1,1.04688610106593e-07
2763658,"Ligaoa zhengdingensis",1,1.00030099056806e-07,1.2,1.18333204088647e-07
39482,"Faecalicatena contorta",1,1.00030099056806e-07,2.7,2.69319154652738e-07
2981783,"Blautia acetigignens",1,1.00030099056806e-07,1.9,1.92198717286875e-07
2981770,"Gallintestinimicrobium propionicum",1,1.00030099056806e-07,1.3,1.34049903860813e-07
3133177,"Bifidobacterium hominis",1,1.00030099056806e-07,1.3,1.26691599410458e-07
358742,"Enterocloster aldenensis",1,1.00030099056806e-07,1.2,1.18899402165541e-07
2079531,"Prevotella merdae",1,1.00030099056806e-07,1.4,1.42429598620605e-07
