"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
537011,"Segatella copri",496594,0.49698910633954,496593.9,0.496988957689313,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Prevotella",1,"Prevotella melaninogenica",1,1,0,0,0,0
435590,"Phocaeicola vulgatus",57968,0.058014121226375,52173,0.0522145113607383,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",31,"Phocaeicola vulgatus",21,2,0,0,0,0
820,"Bacteroides uniformis",37336,0.0373657057360602,38059,0.0380892433255268,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",15,"Bacteroides uniformis",10,1,0,0,0,0
853,"Faecalibacterium prausnitzii",35037,0.0350648765768786,34911.8,0.0349395730063213,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",18,"Faecalibacterium prausnitzii",1,1,0,0,0,0
39491,"Agathobacter rectalis",21648,0.0216652238529631,21343.5,0.0213605069879759,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",25,"Agathobacter rectalis",25,1,0,0,0,0
1150298,"Fusicatenibacter saccharivorans",15123,0.0151350323507188,15065.8,0.0150777823401243,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Clostridioides",1,"Clostridioides difficile",1,1,0,0,0,0
357276,"Phocaeicola dorei",14345,0.0143564133486121,18852.1,0.01886705375628,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",32,"Phocaeicola dorei",30,1,0,0,0,0
386585,"Escherichia coli",13872,0.0138830370144265,13871.8,0.0138828554643581,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Escherichia",35,"Escherichia coli",35,1,0,0,0,0
301302,"Roseburia faecis",13403,0.0134136638627709,13478.8,0.0134895015660879,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia",3,"Roseburia intestinalis",1,1,0,0,0,0
411903,"Collinsella aerofaciens",13024,0.0130343623180428,13025.1,0.0130354281869988,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",2,"Bifidobacterium breve",1,1,0,0,0,0
445970,"Alistipes putredinis",12902,0.0129122652508744,12850,0.0128602429953238,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"Alistipes onderdonkii",1,1,0,0,0,0
367928,"Bifidobacterium adolescentis",12301,0.0123107870757252,12264.2,0.012273909400208,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",20,"Bifidobacterium adolescentis",27,1,0,0,0,0
28116,"Bacteroides ovatus",11448,0.0114571084011789,10500.1,0.010508503599892,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides",44,"Bacteroides ovatus",9,1,0,0,0,0
40518,"Ruminococcus bromii",11423,0.0114320885103657,11421.5,0.0114306364968687,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Blautia",1,"Bacteriophage sp.",1,1,0,0,0,0
823,"Parabacteroides distasonis",9970,0.00997793245630276,9983.5,0.00999145079052071,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Parabacteroides",37,"Parabacteroides distasonis",18,1,0,0,0,0
449673,"Bacteroides stercoris",9857,0.00986484254982711,9943.3,0.00995120936783521,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",5,"Bacteriophage sp.",1,2,0,0,0,0
484018,"Phocaeicola plebeius",8857,0.00886404691729925,8814,0.00882098188658046,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Parabacteroides",1,"Parabacteroides distasonis",1,1,0,0,0,0
997873,"Bacteroides caccae",8637,0.00864387187814312,8654.1,0.00866097853997843,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","Bacteroides",21,"Bacteroides caccae",39,1,0,0,0,0
239935,"Akkermansia muciniphila",8119,0.00812545974049369,8119,0.00812545974048863,"0","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila","Akkermansia",45,"Akkermansia muciniphila",45,1,0,0,0,0
565042,"Bifidobacterium longum",7959,0.00796533243928924,7981.5,0.00798785586703873,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Bifidobacterium",42,"Bifidobacterium longum",39,1,0,0,0,0
818,"Bacteroides thetaiotaomicron",7723,0.00772914467001266,7632.6,0.00763863906099733,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Bacteroides",45,"Bacteroides thetaiotaomicron",41,1,0,0,0,0
649756,"Anaerostipes hadrus",7573,0.00757902532513348,7535,0.00754099593103274,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus","Bacillus",1,"Bacillus altitudinis",1,1,0,0,0,0
88431,"Dorea longicatena",7387,0.0073928773374833,7195.3,0.00720102543547841,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena","Blautia",1,"Mediterraneibacter gnavus",1,2,0,0,0,0
39488,"Anaerobutyricum hallii",6476,0.00648115251625042,6481.4,0.00648660658444409,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii","Anaerostipes",1,"uncultured human fecal virus",1,1,0,0,0,0
33039,"[Ruminococcus] torques",6430,0.00643511591715414,6231.3,0.00623627009059698,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques","Mediterraneibacter",1,"Mediterraneibacter gnavus",2,2,0,0,0,0
622312,"Roseburia inulinivorans",6362,0.00636706181414224,6336.1,0.00634115180313233,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia",2,"[Clostridium] scindens",1,1,0,0,0,0
246787,"Bacteroides cellulosilyticus",6007,0.00601177936459485,5904.5,0.005909177884111,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",1,"Bacteroides thetaiotaomicron",1,2,0,0,0,0
46503,"Parabacteroides merdae",5754,0.0057585780695653,5824.1,0.00582870587877137,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae","Parabacteroides",3,"Parabacteroides distasonis",1,2,0,0,0,0
515620,"Lachnospira eligens",5614,0.0056184666810114,5609.2,0.00561361552781712,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens","Agathobacter",1,"Bacteriophage sp.",1,2,0,0,0,0
470146,"Coprococcus comes",5407,0.00541130198507814,5514.1,0.00551853677575772,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus comes","Mediterraneibacter",1,"uncultured human fecal virus",1,1,0,0,0,0
33043,"Coprococcus eutactus",5162,0.00516610705510881,5174.3,0.00517842121318789,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus eutactus","Roseburia",1,"Roseburia intestinalis",1,1,0,0,0,0
1121115,"Blautia wexlerae",5029,0.00503300123598261,5177.1,0.00518119476509209,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","Blautia",2,"Bacteriophage sp.",1,1,0,0,0,0
411459,"Blautia obeum",4895,0.00489889462122387,4928.9,0.00493279693206627,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Blautia",1,"Bacteriophage sp.",1,1,0,0,0,0
742726,"Barnesiella intestinihominis",4850,0.00485385881776012,4944,0.00494792657101146,"0","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis","Neisseria",1,"Neisseria meningitidis",1,1,0,0,0,0
214856,"Alistipes finegoldii",4689,0.00469273072092313,4579.6,0.00458326691507866,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii","Alistipes",6,"Alistipes onderdonkii",6,1,0,0,0,0
272559,"Bacteroides fragilis",4683,0.00468672594712797,4687.6,0.00469135069672916,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides",47,"Bacteroides fragilis",45,1,0,0,0,0
536231,"Roseburia intestinalis",4461,0.00446454931670678,4645.9,0.00464956832110577,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Roseburia",1,"Roseburia intestinalis",37,1,0,0,0,0
28052,"Lachnospira pectinoschiza",3808,0.00381102976866609,3809.9,0.00381293772664157,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza","Clostridium",1,"Clostridium perfringens",1,1,0,0,0,0
