"TaxonomyID","read_count"
537011,4964177.5
435590,596761.524731956
411479,435429.532603681
515619,351379.882085106
411903,126656.3
445970,124860.2
367928,123359.1
28116,183355.999002186
1150298,101400.6
449673,103999.141025641
226186,96536.4834269295
300267,81346.3
411462,83685.5826923077
40520,109725.55
349741,69989
435591,85802.7124775802
649756,62695.2474631751
47678,78879.8533570685
206672,61948.4
411469,62668.2863895254
515620,66143.65
411474,53007.0936170213
295405,61404.0388627568
246787,51570.8035655407
411460,49264.9678865248
536231,46642.8497872341
511680,51055.8686170213
411483,47507.9425531915
679935,32230.47
709991,32851.1505555556
1550024,21746.4
411461,26470.6476923077
585394,23529.5944680851
471875,20500.2
626939,17361.6333333333
NA,15227.1
702459,15373.6
198214,16070.8
NA,12719.6
1384063,19956.2828477905
868129,12352.6
717959,24611.6
1121101,10336.4633926129
266264,9917
1051074,9809.6
999419,9876.33725490196
292800,9889.16028368794
1384484,9289.3
1304,7724.29361702128
762966,7592.7
762982,6707.2
445973,6448.1
1122992,5980.3
657308,5922.5
411463,5425
518635,5304.7
1069534,5102.3
568816,4774.9
NA,4715.8
479437,4444.36666666667
NA,4242.8
760570,4059.3
NA,4082.6
1122981,4015.9
333849,3883.9
NA,3739.5
NA,3582.7
679190,3747.78974358974
1458465,3251.7
479436,3008.6
564886,2792
1033732,2233.5
901,1950
NA,1564.3
537007,1658.6
445975,958.1
518634,1106.4
936054,1125.9
334413,707.4
NA,614.2
1445607,655.5
428127,735.5
39480,667.9
NA,612.8
566550,585.3
1147152,502.6
1871021,506.2
1211819,340.2
888743,488.5
196242,487.8
1871035,448
679200,434.6
1776384,687.2
NA,361
445972,321.1
1121323,241.7
NA,333.1
NA,210.5
272563,357.4
1547597,544
NA,312.6
1604,322.8
556268,216.2
99287,404
742740,625.5
68895,277
1122988,273.9
NA,258
521003,246.6
1437610,251
1650661,272.5
1567486,230
NA,229
1121114,225.2
NA,224
NA,218
1427517,206
NA,205
1121094,201.7
1841857,175.7
1254439,202
547042,182.3
1841865,202.7
1158614,192
NA,182
NA,181
796942,187.4
194948,170.7
411467,188
476272,181.9
997894,170
NA,168.4
563769,206.2
NA,263.5
NA,165
NA,164
1150423,161.5
NA,159.7
NA,155
NA,153
927665,149.9
1408437,149.8
1852370,155.4
1150869,145.2
1650663,160.2
NA,142
NA,140.4
NA,141
NA,133
NA,131
NA,131
NA,130
NA,128
1218112,126.7
36847,133.7
NA,130.7
NA,126
NA,126
NA,120
1297617,285.6
NA,118
3158780,117
214092,114.8
1006000,122.8
NA,112
585502,154.5
NA,110
NA,110
742817,124.4
NA,107
NA,107
NA,103
1090133,77.5
NA,100.9
742743,101
1437607,103
1903263,138.9
1410657,100
NA,97.7
NA,97
NA,108.2
NA,96
1121950,94.5
NA,94
1653435,96.9
NA,92.4
NA,92
1147143,81.5
NA,98.1
431947,98
NA,89
NA,87.1
NA,87
1150461,87.9
915438,95
2681618,67.8
NA,85
NA,84
39482,82
NA,68.4
1221996,77
1437608,78.8
NA,76.3
1447715,76.3
NA,76
NA,76
NA,75
NA,74
701347,63.2
NA,72
NA,72
290052,70.4
908937,71.8
880074,69.6
1122949,59.1
411471,69.2
NA,68
411490,68.9
NA,67
1160721,324.1
1297750,65.5
NA,63
NA,63
1044999,61.3
667015,65.3
1815968,59.6
2585118,62.9
626937,60
NA,58
591001,50.2
NA,56
NA,56
478749,58.5
82983,56.2
NA,55
NA,55.5
NA,53
1235834,56.2
553178,55.8
28141,50.3
NA,52
NA,52
966,47.5
365659,51.1
1907654,202.1
NA,48
871963,33.6
1118056,46
NA,47
NA,47
1147153,46.8
553175,31
NA,46
NA,46
NA,46
1660368,49
29524,44.7
414970,45.4
NA,44
1590550,44.5
NA,43
1122973,41.1
NA,41
1349822,41.2
NA,40
1035196,74.6
NA,39
518636,38.7
NA,37
NA,37
NA,35
NA,36
742733,36.3
1745713,37.5
467705,33.2
1120979,34
NA,66.1
NA,34.1
NA,33.6
NA,34
1506471,49
NA,33
61647,30.6
NA,31
NA,31
NA,30
1841868,32.6
626522,31.3
NA,30
NA,30
NA,30
NA,30
1134435,21.5
1147156,41.8
NA,28.6
NA,33.5
411468,27.5
1121333,26.8
NA,28
1871022,87
565655,22.4
NA,27
NA,25.8
NA,27
1796646,27.2
1242245,25
796334,25
1035839,25.2
1852362,25
226185,24.7
997352,15.5
1236520,24.1
78344,24.8
NA,24
NA,24
334735,24
NA,24.2
1034345,24
1121296,23
NA,23
NA,23
1236498,23.1
1168548,25.8
432201,23
44008,26
1121129,22.4
1871018,43.5
1122985,25.5
NA,21
NA,21
NA,21
1300165,22.6
NA,21.2
1203606,109.6
1870997,20.9
1302863,19.9
379893,23.3
NA,15.5
264731,35.8
768486,19.8
1423814,19.3
1042417,19
NA,19
299766,21.7
1122983,22.1
1129897,19
1649240,19
1291050,17.1
NA,18
NA,18
NA,19
NA,18
NA,18
1236509,18.7
1870991,18.4
97081,22.8
NA,17.4
NA,17
NA,17
NA,16.7
NA,17
911023,16.2
762211,16.2
411473,16.8
592026,10.2
NA,16
1122228,16.1
NA,16.2
NA,15.5
525919,20.4
NA,15
NA,15
947969,15
1547922,7.2
NA,14
1122142,14
888064,14
1917880,13.4
NA,13.3
NA,13
634500,14.1
NA,28.3
875454,12.4
1732,12
NA,11.7
NA,11.7
NA,12
NA,12
NA,12
NA,12
1432052,12.5
1796620,12
1120918,18.4
525255,13
NA,11.6
77635,11
NA,11
NA,11.4
1123504,11
NA,11.4
NA,11
1769291,11
667120,26.9
1601,9.5
NA,10
NA,11.2
290054,10.1
NA,10
NA,10.1
NA,10.8
NA,8.1
1033731,10
1807766,10
1127357,7.3
1416032,10.4
NA,10.6
1354252,12.2
NA,7.3
NA,9
NA,9
764291,12.4
1258574,9
1410674,9
NA,6.9
1000568,21.9
1329411,10
2905959,12.6
1147150,20.2
NA,8.4
87541,8.1
NA,7.6
NA,8
NA,8
690567,8
1236516,14.1
1348253,8
NA,8
1712031,8
1944646,8
1655645,8
573058,5.2
568814,7
NA,7.4
1423721,10.3
362948,9.5
428126,6.6
997350,6.4
1125702,7
1082705,7.7
NA,7
NA,5.1
NA,7
NA,7
158822,7.7
NA,6.8
1423759,7.6
NA,8.3
679199,11.2
344612,7
1124654,7.6
999415,4.4
525254,10.5
35760,6.4
1139996,4.8
997353,6
1122978,6
NA,6
NA,6
NA,6
NA,6
105219,5
NA,6
NA,6.6
258723,5.9
322095,6
356829,6.1
1423755,4.1
441769,6
NA,6
NA,7.7
NA,4.4
NA,6
NA,6
1384589,6.1
1871025,6
2681617,8.6
1051631,6
29486,5.4
82633,5.1
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
1158607,5
862515,5
1236517,5.2
604330,5
742818,4.8
NA,5
1191699,5
1095770,4.7
1720313,6.3
1871029,31.4
55884,5.1
388919,5.7
1688,4.1
1122993,4.9
880526,4
33033,2.3
500635,4
357809,3.6
1274722,4.5
NA,4
NA,4
NA,4
NA,4
NA,4
1123263,4
NA,3.9
391038,4
1123488,4.5
1122991,4
1122155,4.7
NA,4
NA,4
NA,4.2
1413210,4
1211813,4
796943,4
1505727,4.8
1720204,4
NA,4
1870984,2.6
1888195,4
1891675,4
2681626,4
1524881,2.3
432200,4
1246,3.3
1123313,3.1
40041,2.9
1051646,3.5
1408428,3
1139219,2
1358411,3.5
1158601,3
NA,3.3
NA,3.2
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3.4
1354267,3
525263,3
NA,3.4
185008,2
706434,3.4
663278,3
688246,2
NA,3
NA,3
1385512,3
686796,2.1
