"TaxonomyID","read_count"
435590,618339.449154723
537011,479305.5
411479,495658.200384919
28116,502249.531459581
1150298,261401.4
449673,286658.516666667
301302,247699.1
40520,269901.647619048
515619,220146.3
300267,214863.1
226186,313909.199943524
349741,182977.7
411462,229306.785714286
435591,214883.312221297
47678,212559.046247979
411469,161629.9
206672,161399.04
536231,225144.430952381
649756,148080.783333333
515620,142904.3
411474,138523.995238095
295405,145131.640011025
411460,132524.995238095
246787,133802.685873016
411903,120975.995238095
367928,113842.306666667
511680,91540.2
679935,89108.0715686275
709991,82772
411461,65581.4476190476
1282887,59567.2
585394,54742.2833333333
471875,56595.8428571429
1550024,46208.5
NA,45159.5
626939,44788
702459,40266.1533333333
411483,37196.0357142857
198214,40723.7
745368,36360.6
NA,35649.3
868129,33455.7
717959,48611.8284313726
1384063,32243.7785714286
1121101,27156.2539713361
266264,25713.5
292800,24660.5714285714
1384484,24140.1
1304,21938.9
999419,22471.9
1051074,23381.6
411463,20401.5
518637,20373.3
762966,19934.3
762982,17476.6871428571
445973,16483.3
NA,14487
518635,14192.4
1069534,13411.9
657308,11719.2
568816,12474.4
592028,11903.5
479437,11379
NA,11702.6
760570,11129.4
NA,10799.5
NA,10486.9
1235811,9947.7
333849,10253.7714285714
NA,9573
679190,10640.9769230769
1458465,8516.1
479436,7851.4
564886,7460.1
901,5334.8
NA,4210
537007,4576.13571428571
518634,5873.3
1124655,1754.2
334413,1790.6
NA,1603.6
196242,1594.2
566550,1347.1
482822,1276.4
1841865,919.3
1776384,1005.8
1871021,1004.8
888743,1074.9
97081,1053.9
NA,902.2
1147152,870.2
1871035,856.3
NA,880.4
NA,795
68895,748.1
1121323,757.3
1852370,645.9
NA,704
1122988,696.5
445972,634.1
547042,630.8
1033732,613.8
NA,597
NA,578
1567486,564
NA,558
NA,555.2
NA,545
1427517,527
NA,514
NA,513.4
428127,492.7
1158614,505.1
997894,593.9
1650661,494.8
1121114,494.3
NA,476.7
99287,486.8
1416032,517.8
1211819,549.5
1236517,408.7
1903263,566.1
NA,424
NA,421
1150423,434
1408437,416.3
1035839,412.7
NA,405
NA,401
NA,395.1
432198,330
563769,451.8
NA,378
214092,376.6
1121094,377.7
82633,305.5
NA,370
NA,369
411467,369.2
NA,359
556268,293
1547597,352.5
742743,371.4
NA,346
NA,338
NA,325.3
NA,334
927665,346.2
NA,332
NA,324.6
NA,323
NA,322
NA,334.5
NA,315
1437607,314.8
NA,308.4
1841857,377.3
1006000,294.5
NA,304.6
431947,302
NA,353.3
28141,338.7
742817,284.2
NA,355.4
NA,272
NA,269
701347,231.1
1650663,228.3
1410657,257.6
679200,219.5
1745713,311.8
NA,258
NA,251
NA,248
NA,247
NA,247
1150461,242.6
1653435,257.9
1870991,255.4
272563,239
626937,237.5
NA,235
NA,227
NA,224
NA,224
NA,221
NA,219
82983,231.3
1121950,212.5
1907654,556.5
NA,214
NA,210
NA,206
585502,203.9
70584,183
NA,198
411471,236.8
1121866,199.5
NA,197
1447715,194.8
476272,191.8
1675531,338
1044999,185.3
NA,183
NA,183
NA,180
1660368,194.7
441769,189.6
1815968,167.5
NA,151.9
NA,168.2
411490,168
NA,214.9
NA,164
796942,167.9
1590550,164.6
880074,173.3
NA,159
NA,158
NA,157
NA,156
NA,156
1841868,163
591001,126.1
411468,260.8
1122993,135.3
1477437,141.8
1160721,146
1720313,267.9
NA,145
NA,145
NA,98.3
NA,142.6
431943,100
667015,131.2
478749,141
1122973,135
NA,135
NA,134
2585118,131.7
NA,129
365659,127.2
3158780,124.5
NA,124
NA,123
1870997,128.5
414970,150.6
1723382,100
NA,117
290052,112.9
1349822,117.3
NA,112.4
NA,108
NA,107.2
NA,103
NA,102
NA,100
61647,107.6
NA,99
NA,98
NA,97.1
1122949,92.6
NA,97
518636,104.8
553175,67
NA,86.3
1120979,96
39482,93.1
NA,90
36847,91
1236498,87
1498227,149.6
NA,86
1121331,58.5
411473,132.5
NA,83
1796646,98.7
NA,82
78344,81.5
NA,81
1437608,55.8
1871018,81.4
NA,77
1076550,83.4
1242245,76.9
1118057,69.8
1121296,105
938293,70.5
194948,77.2
1236509,66.5
796334,74.4
NA,73.9
NA,71.6
NA,70
NA,69
1147153,71.5
NA,68
NA,68
908937,67.5
NA,67
1121333,65.9
226185,64.2
742733,69.4
NA,64
1218112,63.8
29524,62.6
1042417,61.9
NA,62.2
966,58.9
1035196,97.2
1034345,58
1147156,61
NA,57
NA,57
1147143,57.4
432201,56.4
NA,55
344612,55
NA,54
1871030,75.5
936054,48.4
NA,53
NA,53
883114,44.1
NA,49.7
1122142,51
44008,52.8
299766,46.4
1300165,53.8
997352,46.5
NA,49
1122985,62.2
1246,25.7
NA,67.1
NA,48
432200,65.4
NA,54.6
1203606,50
NA,46
NA,46
1300150,31
379893,45.9
1134435,45
1158601,33.5
1122228,44
667120,51.6
NA,43
1254439,45.2
NA,41
334735,41
1944646,43.8
NA,40
NA,40
1147145,45.3
1423814,39
NA,42
NA,38.4
NA,38
1121003,37
1211813,60
NA,37.3
1297617,36.6
NA,35
NA,35
1649240,35.4
768486,34
NA,34
1129897,34
1776381,34.6
1807766,34
NA,33
888064,29.2
NA,31.1
1354252,42.7
343516,29.9
203120,26.1
1267,25.4
1121321,54.9
565655,43.8
NA,31.5
1437609,81.6
2905959,38.7
1236520,34.4
NA,29
406547,33.1
553178,58
1123313,63.5
NA,28
NA,27.9
NA,28
NA,27.4
NA,28.1
875454,27.9
NA,27
NA,27
1225786,25.8
880526,27.6
NA,26
NA,26
NA,26.1
NA,26
1235834,29.3
77635,25
1122983,33.8
NA,26
NA,25
604330,25
742818,25
762211,49.9
NA,34.9
NA,24
NA,23.8
NA,24
1432052,24
NA,23.5
1712031,24
1688,28.7
626522,20.7
NA,56.3
NA,23
NA,23
NA,23
1258574,23
1034346,17.9
1384589,22.8
398578,21.6
105219,22
911023,26.5
NA,22
NA,23.5
679199,21
1329411,21.1
1720200,21.4
469599,14.4
NA,26.2
1852362,21
428126,17.4
39480,25.4
1139996,20.4
NA,20
NA,20
2731255,21.8
1870984,26.2
573058,57.1
1122978,19
NA,19
