"TaxonomyID","read_count"
537011,2523100.2
435590,2054755.45334494
411479,1335679.77295513
515619,748973.860683761
411903,456143.6
445970,438428.3
367928,425422.6
411483,119417.583333333
717959,8814.4
1123313,1976.1
40520,2031.5
536231,9092.39487179487
NA,1435.4
295405,2438.21756684389
246787,1428.21626984127
411474,1398.66666666667
1211819,703.1
1002367,850.2
1550024,511.5
435591,1955.47222570206
NA,499.9
585394,1181.15555555556
1121101,474.2
3158780,423.9
1122984,404.600970873786
649756,521.561111111111
511680,771.244444444445
28116,186.3
478749,152.3
537007,209.6
566550,104.9
997884,103.2
428127,85.7
1121129,80
NA,76.7
1125702,59.6
1852362,54
449673,44.3
1903263,34.9
NA,84.1
1871021,81.1
290054,38
NA,19.9
1050201,46.7
NA,23.7
1796620,31.8
663278,24.1
947969,24
1349822,23
431947,33
709991,21
44008,20.3
1035196,18
1203606,15.7
290052,14.3
301302,12.2
679935,10
1841865,9.4
742733,12.1
667015,5.6
762982,6.2
411463,7.3
1841868,5.7
869209,4
411468,4.4
1720313,4
264731,2.3
NA,3.1
484018,4.1
1033732,3.3
1118060,3.1
2897707,3
1903261,3
1122985,1.7
742740,13.3
518635,2
NA,2.1
411473,2.1
1458465,1.7
869213,1.3
697329,1.1
767031,2.6
35760,1.7
398512,1
47678,1
NA,1.6
518636,1.3
1445607,1.1
