"TaxonomyID","read_count"
1120918,7
997352,14.6
61652,6.9
1042878,7
NA,9.2
NA,5.9
NA,9.2
NA,7
1118057,7.8
NA,7
1891675,7.1
2681626,7
69222,6.2
1125702,6.3
76123,5.7
561180,6
NA,6
883077,6
883111,7.8
596315,4.9
NA,6
NA,6
1236508,5.7
745365,10.6
2731255,4.5
NA,4.2
1640685,6.5
1852374,7.9
55884,6
379329,6
1692,4.8
NA,5
406818,6.8
NA,5
1123263,6.4
NA,4.1
862515,5.5
663278,5
NA,5
393921,5
1176165,5.6
1437603,5
NA,7.1
NA,5
1619234,4.6
NA,5.1
1437823,4
469599,3.8
1392502,3.5
869213,3
467705,4.2
1335,14.4
297352,4
1511,2.3
NA,3.5
NA,10.4
997350,4.2
NA,5.8
1304883,4
1069080,3.7
610130,4
1354267,4
230089,4
871963,4.4
1121947,4.1
688246,4.1
NA,4
1388748,4.5
1341695,3.7
481446,2.9
761804,4.7
1385369,3.5
938288,3.9
1005928,4
1095770,4.2
1329411,5.4
NA,4
1642647,4
1871017,5.2
1871025,5
348058,3.4
1254,1.5
1280689,3.2
NA,3.5
39495,4.2
522373,3
500635,3
1300150,3
NA,3
1158606,3.1
357809,3.4
69824,3.8
NA,3.4
883113,3.3
82985,4.5
1274722,3
1130798,7.2
NA,3
NA,3
112903,3
888832,3.5
NA,3
1423750,2.6
225849,2.4
1121349,3.4
417368,3
NA,3
NA,3
1123298,4.1
NA,10.8
1461581,3.3
NA,3
1603886,3
1689303,3
1702221,4.4
1720200,9.8
2897707,3
1461261,2.4
155148,4
1124655,3
1675531,3
869209,2
382245,2
862967,6.6
1423721,2.1
1122984,2.3
926551,2.3
NA,2.4
29486,3
999415,3.4
349519,2
43305,2.1
1139219,2.8
641143,4.4
1458469,2.2
NA,2
79604,3.3
81569,2.3
649764,2.4
471855,2
NA,2.1
1123504,2.2
1122987,2
1122991,2.3
165597,2
1121024,2.9
NA,2
1122611,1.7
NA,1.1
1385512,2
1033740,1.4
1160091,1.5
1165852,2.3
1413210,2
1450648,4
332648,2
2681594,2
1168548,2
1177632,2
1357825,2
267608,1
NA,1.1
1124991,1
273526,1.2
652,1.2
572477,1.2
1076,1.3
1229758,4.7
1336236,0.6
1452269,1.1
388919,1
1452,1
1687,6.7
203275,1
873533,1.1
NA,1
NA,2
29364,1
NA,1
1336241,1.1
504474,0.9
1218092,1
46240,1
47917,1
NA,1
1358411,1
765909,1
1116391,0.5
70584,2.5
81857,1
1408472,1
84024,1
NA,0.5
NA,1
NA,3
128780,1
134959,0.7
764291,1
162209,0.5
1120978,1
1122149,1
1349765,2.4
225992,1
1123307,1
1410653,1
NA,1
NA,1
875093,0.8
1123308,6
NA,1
NA,1
742816,1.6
1123279,1.9
455432,0.4
1423759,0.9
NA,1
NA,1
472695,1
1121116,1
502393,1
742725,1
1437605,1
1235794,1
699246,2
1293598,0.9
396588,1
1036181,1
1225786,1.5
1120995,1.2
1239307,1
1393034,1
1033744,1.1
NA,1
NA,1
1484053,1.1
NA,1
NA,1
NA,1.4
164759,1
1560201,1
1653434,1
1816678,1
1871016,2.1
2009322,1
645133,1
1227346,1
929814,1
1225789,1.1
1147157,1.1
1147154,1.1
