"TaxonomyID","read_count"
435590,2359245.99805163
537011,2366313.5
411479,1713175.61940121
515619,463645.695879121
411903,273820.533333333
445970,268018
367928,255397.686666667
411483,140197.88543956
411461,5782.1
536231,6860.98538461539
40520,2597.1
999419,2295.5
NA,1918
1123313,2317.9
537007,1304
411474,1988.12087912088
1211819,815.8
868129,1191.7
295405,2285.56436304849
796942,831.6
246787,664.808333333333
585394,1075.09333333333
NA,639.4
3158780,524.9
1550024,427.2
1650661,471.3
511680,828.832417582418
435591,1154.12074821226
411467,252.8
1236513,255.3
478749,179.5
1122984,170.755769230769
566550,135.3
649756,118.7
1125702,64.2
1871021,84.1
1903263,54.4
431947,59.8
290054,52
997884,51.9
NA,46.6
NA,63.1
1121129,41
1852362,40
1796620,34.4
NA,23.3
1035196,27
796943,23.1
1050201,51.9
947969,20.3
663278,19.1
1349822,18
411471,15.7
44008,14.3
1203606,11.7
290052,10.1
1841868,10.4
411469,24.8
NA,9.7
1720313,16.8
264731,3.9
518635,6.8
411463,15.2
883113,7.2
679935,6
NA,7.5
NA,5.2
301302,5.1
484018,9.3
1841865,5.1
742740,19.6
762982,4.1
699246,4
1033732,7.4
869209,3
759913,3
1604,3.1
742733,3.2
667015,3.1
2897707,3
1122985,1
1041826,1
NA,0.6
873513,1.1
997352,1.2
411468,1
411473,1
561180,2.5
78344,23
NA,1.4
888832,1.1
470145,1
1852384,1
