"sample","r2"
"healthy_stool_100_1",0.983958987811912
"healthy_stool_100_10",0.347253040003449
"healthy_stool_100_100",0.00331763845844962
"healthy_stool_100_50",0.552841680359544
"healthy_stool_10_1",0.926303436313177
"healthy_stool_10_10",0.597436741144771
"healthy_stool_10_100",0.275751180650042
"healthy_stool_10_50",0.534606850643657
