"","MCC"
"abundance_cols.healthy_stool_10_1",0.00393464038496036
"abundance_cols.healthy_stool_10_10",0.00423347393163561
"abundance_cols.healthy_stool_10_100",0.00423347393163561
"abundance_cols.healthy_stool_10_50",0.00393464038496036
"abundance_cols.healthy_stool_100_1",0.0106954875799882
"abundance_cols.healthy_stool_100_10",0.0112863855040494
"abundance_cols.healthy_stool_100_100",0.0152507387544841
"abundance_cols.healthy_stool_100_50",0.0118914061141637
