"sample","r2"
"healthy_stool_100_1",0.984467183684403
"healthy_stool_100_10",0.349208116589427
"healthy_stool_100_100",0.00162442170842088
"healthy_stool_100_50",0.554716046639186
"healthy_stool_10_1",0.926533530351054
"healthy_stool_10_10",0.597279367668185
"healthy_stool_10_100",0.273320383517215
"healthy_stool_10_50",0.535811889451023
