"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.healthy_stool_10_1",13,20902,6,486,0.0260521042084168,0.000286971494164913
"abundance_cols.healthy_stool_10_10",14,20902,8,485,0.0280561122244489,0.00038259206121473
"abundance_cols.healthy_stool_10_100",14,20902,7,485,0.0280561122244489,0.00033478406427854
"abundance_cols.healthy_stool_10_50",14,20902,6,485,0.0280561122244489,0.000286971494164913
"abundance_cols.healthy_stool_100_1",34,20902,2,465,0.0681362725450902,9.56754688097972e-05
"abundance_cols.healthy_stool_100_10",38,20902,5,461,0.0761523046092184,0.00023915435021763
"abundance_cols.healthy_stool_100_100",50,20902,7,449,0.100200400801603,0.00033478406427854
"abundance_cols.healthy_stool_100_50",39,20902,5,460,0.0781563126252505,0.00023915435021763
