"","MCC"
"abundance_cols.healthy_stool_10_1",0.00393482009067239
"abundance_cols.healthy_stool_10_10",0.00422646662916084
"abundance_cols.healthy_stool_10_100",0.00423366691522723
"abundance_cols.healthy_stool_10_50",0.00424086754808588
"abundance_cols.healthy_stool_100_1",0.0103899739185256
"abundance_cols.healthy_stool_100_10",0.0115929426587522
"abundance_cols.healthy_stool_100_100",0.0152514466376946
"abundance_cols.healthy_stool_100_50",0.0118989755908463
