"sample","r2"
"healthy_stool_100_1",0.984024948104343
"healthy_stool_100_10",0.346256734035861
"healthy_stool_100_100",0.00152501211189539
"healthy_stool_100_50",0.553164942245215
"healthy_stool_10_1",0.926354698643644
"healthy_stool_10_10",0.601022769258964
"healthy_stool_10_100",0.282679781607684
"healthy_stool_10_50",0.538630876940846
