"","abundance_cols.healthy_stool_10_1_noerr","abundance_cols.healthy_stool_10_10_noerr","abundance_cols.healthy_stool_10_100_noerr","abundance_cols.healthy_stool_10_50_noerr","abundance_cols.healthy_stool_100_1_noerr","abundance_cols.healthy_stool_100_10_noerr","abundance_cols.healthy_stool_100_100_noerr","abundance_cols.healthy_stool_100_50_noerr"
"RRMSE",1336.89262701187,996.434560569957,935.964485874193,1062.33945866059,1426.2427572482,502.12945783509,451.994605384039,615.900843098144
"AVGRE",98.0196572758697,99.1858833046769,98.7107977201881,98.3494121961962,98.3446886204222,98.7281052859564,97.6722455637536,98.8701001175224
"NRMSE",5905.54152533759,5720.22813356252,5669.63960134338,5626.92801862877,5526.74407136762,4640.61254763869,4249.46825470959,4747.89309970522
