"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.healthy_stool_10_1_noerr",11,20901,8,488,0.0220440881763527,0.000382610359175475
"abundance_cols.healthy_stool_10_10_noerr",10,20901,10,489,0.0200400801603206,0.000478217206255081
"abundance_cols.healthy_stool_10_100_noerr",11,20901,9,488,0.0220440881763527,0.000430416068866571
"abundance_cols.healthy_stool_10_50_noerr",11,20901,10,488,0.0220440881763527,0.000478217206255081
"abundance_cols.healthy_stool_100_1_noerr",30,20901,4,469,0.0601202404809619,0.000191341784262138
"abundance_cols.healthy_stool_100_10_noerr",36,20901,5,463,0.0721442885771543,0.000239165789725438
"abundance_cols.healthy_stool_100_100_noerr",47,20901,7,452,0.094188376753507,0.000334800076525732
"abundance_cols.healthy_stool_100_50_noerr",41,20901,4,458,0.0821643286573146,0.000191341784262138
