"sample","r2"
"healthy_stool_100_1",0.984176788782668
"healthy_stool_100_10",0.348111361285347
"healthy_stool_100_100",0.000314021126672365
"healthy_stool_100_50",0.546334943433715
"healthy_stool_10_1",0.926143592421937
"healthy_stool_10_10",0.602584529714729
"healthy_stool_10_100",0.287302438353051
"healthy_stool_10_50",0.539081682135553
