"","MCC"
"abundance_cols.healthy_stool_10_1",0.00485296152668742
"abundance_cols.healthy_stool_10_10",0.00484577553910314
"abundance_cols.healthy_stool_10_100",0.00484577553910314
"abundance_cols.healthy_stool_10_50",0.00453972138253023
"abundance_cols.healthy_stool_100_1",0.00977087883768164
"abundance_cols.healthy_stool_100_10",0.0118989755908463
"abundance_cols.healthy_stool_100_100",0.0149523461782942
"abundance_cols.healthy_stool_100_50",0.0124970344716982
