"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",25232,0.25236542577664,25231.6,0.252361882774949
435590,"Phocaeicola vulgatus",20205,0.202086375547599,18575.7,0.185790884001233
820,"Bacteroides uniformis",12909,0.129113240383269,13169.6,0.131719829283107
853,"Faecalibacterium prausnitzii",12188,0.121901942349623,12166,0.121682154007668
39491,"Agathobacter rectalis",7413,0.0741433458022444,7434,0.0743530705839665
357276,"Phocaeicola dorei",4706,0.0470684723250185,6045.3,0.0604635520431155
411903,"Collinsella aerofaciens",4567,0.0456782220799744,4567,0.0456782220799744
445970,"Alistipes putredinis",4395,0.0439579124242364,4424.7,0.0442552765649533
367928,"Bifidobacterium adolescentis",4250,0.0425076513772479,4250,0.0425076513731322
40518,"Ruminococcus bromii",4001,0.0400172030965574,4002,0.0400272666384829
371601,"Bacteroides xylanisolvens",36,0.0003600648116661,30.8,0.000307739189444953
2447885,"Bacteroides faecalis",19,0.000190034206157108,21.8,0.000218195802676937
2949651,"Parabacteroides sp. TA-V-105",12,0.0001200216038887,9.9,9.91930346290794e-05
2786956,"Phocaeicola faecalis",8,8.00144025924666e-05,7.3,7.30435936955815e-05
2989541,"Bacteroides rhinocerotis",8,8.00144025924666e-05,10.3,0.000102784948623735
2763064,"Roseburia zhanii",7,7.00126022684083e-05,7,7.00126145472248e-05
763034,"Bacteroides fluxus",5,5.00090016202917e-05,4.7,4.74323905682173e-05
471870,"Bacteroides intestinalis",4,4.00072012962333e-05,5.1,5.10870717952454e-05
762982,"Paraprevotella xylaniphila",4,4.00072012962333e-05,3.3,3.29523370976618e-05
310298,"Phocaeicola coprocola",3,3.0005400972175e-05,3.2,3.15840245063199e-05
484018,"Phocaeicola plebeius",2,2.00036006481167e-05,2.8,2.78781458955035e-05
2881276,"Fusicatenibacter faecihominis",2,2.00036006481167e-05,2,2.00036017208086e-05
449673,"Bacteroides stercoris",1,1.00018003240583e-05,1.5,1.51312036297862e-05
78346,"Bifidobacterium ruminantium",1,1.00018003240583e-05,1,1.00018044396566e-05
411483,"Faecalibacterium duncaniae",1,1.00018003240583e-05,1,1.00018025337855e-05
2739389,"Phocaeicola faecicola",1,1.00018003240583e-05,2,2.03838113336266e-05
28111,"Bacteroides eggerthii",1,1.00018003240583e-05,1.3,1.27834692009077e-05
2929491,"Faecalibacterium wellingii",1,1.00018003240583e-05,1,1.00018030765006e-05
