"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",26476,0.0355243314029937,24572.2,0.0329699599975747,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",45,"Phocaeicola vulgatus",32,7,0.72,0.98,0.7,0.16
28116,"Bacteroides ovatus",26419,0.035447851311969,26377.6,0.0353923076513912,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides",50,"Bacteroides ovatus",45,2,1,1,0.82,0.02
226186,"Bacteroides thetaiotaomicron",24843,0.0333332438829345,24308.8,0.0326164922345628,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Bacteroides",49,"Bacteroides thetaiotaomicron",38,4,0.94,1,0.42,0.02
246787,"Bacteroides cellulosilyticus",21714,0.0291348894124719,21344.1,0.0286385874771579,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",49,"Bacteroides cellulosilyticus",47,8,0.98,1,0.7,0.1
40520,"Blautia obeum",20761,0.0278561959607778,20471.6,0.0274678865653832,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Blautia",44,"Blautia obeum",25,14,0.62,0.94,0.64,0.24
295405,"Bacteroides fragilis",18173,0.0243837314770587,16314,0.0218893646917272,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides",46,"Bacteroides fragilis",42,6,1,1,0.24,0.24
266264,"Cupriavidus metallidurans",15454,0.0207354969595809,15249.1,0.0204606217258045,"0","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus",50,"Cupriavidus metallidurans",50,1,1,1,0.76,0.26
411479,"Bacteroides uniformis",14725,0.0197573568480542,15676.7,0.0210343285228715,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",49,"Bacteroides uniformis",47,7,1,1,0.94,0.12
536231,"Roseburia intestinalis",14675,0.0196902690489097,13712.6,0.0183990160457511,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Roseburia",50,"Roseburia intestinalis",50,2,1,1,0.68,0.3
1121101,"Bacteroides salyersiae",14236,0.019101238172421,14210.4,0.0190669209383975,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",50,"Bacteroides salyersiae",42,10,0.9,1,0.32,0.14
47678,"Bacteroides caccae",14012,0.0188006848322537,14490.2,0.0194422847297275,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","Bacteroides",50,"Bacteroides caccae",48,2,0.96,1,0.46,0.04
