TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,268148.907323232,0.335996305245063,264044.528939394,0.330853479338823,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,46,Phocaeicola vulgatus,40,4,0.88,1,0.54,0.16,TRUE
537011,Segatella copri,236807,0.296724226290643,236753.8,0.296657503146754,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,48,3,1,1,0.24,0.08,TRUE
411479,Bacteroides uniformis,166498.584090909,0.208626280231845,170825.582878788,0.214048093554853,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,49,Bacteroides uniformis,48,3,1,1,0.88,0.02,TRUE
515619,Agathobacter rectalis,47249.22,0.059204281323341,46855.511,0.0587109774248293,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,42,Agathobacter rectalis,44,22,0.98,0.98,1,0.28,TRUE
411903,Collinsella aerofaciens,27414.5714285714,0.0343510432387237,27418.6285714286,0.0343561426106838,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,50,3,1,1,0.22,0.12,TRUE
367928,Bifidobacterium adolescentis,25559.7619047619,0.0320269273094272,25554.6714285714,0.0320205724223006,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,45,4,0.98,1,0.58,0.04,TRUE
411483,Faecalibacterium duncaniae,20633.9571861472,0.0258547888422799,20868.1913982684,0.0261482515432502,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,49,Faecalibacterium prausnitzii,48,16,0.88,0.98,1,0.1,TRUE
679935,Alistipes finegoldii,936,0.00117282798147032,816,0.0010224683413878,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,Alistipes,44,Alistipes finegoldii,23,13,0.8,0.96,0.76,0.34,TRUE
411471,Subdoligranulum variabile,914.261904761905,0.00114558968407811,978.941666666667,0.00122659727287333,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,Faecalibacterium,38,Coprococcus comes,38,24,0.86,0.86,1,1,TRUE
292800,Flavonifractor plautii,875.8170995671,0.00109741752245991,856.356601731602,0.00107313490131236,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,49,Flavonifractor plautii,49,2,1,1,1,1,TRUE
1123313,Faecalicoccus pleomorphus,385,0.00048241321887401,385.5,0.000482978543294333,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalibacterium,18,Faecalibacterium prausnitzii,24,42,0,0,1,1,FALSE
435591,Parabacteroides distasonis,352.371015237117,0.000441528404411533,296.409142270159,0.000371476013059861,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Alistipes,29,Parabacteroides distasonis,19,17,0.66,0.66,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,211,0.000264387504369912,206.7,0.000259059113722647,0,0,0,0,0,0,0,Faecalibacterium,46,Faecalibacterium prausnitzii,43,15,0,0,1,0,FALSE
585394,Roseburia hominis,481.421428571429,0.000603231327252123,514.516666666667,0.000644684931439118,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Blautia,20,Faecalibacterium prausnitzii,16,37,0.9,0.9,0.9,0.78,TRUE
1871018,Angelakisella massiliensis,142,0.000177929031376908,155.1,0.000194312522472875,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Angelakisella,Angelakisella massiliensis,Faecalibacterium,45,Faecalibacterium prausnitzii,46,24,0,0,1,1,FALSE
411461,Dorea formicigenerans,152.469047619048,0.000191046971533921,198.941666666667,0.000249293298644608,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Faecalibacterium,31,Mediterraneibacter gnavus,40,22,0.82,0.86,1,1,TRUE
411474,Coprococcus eutactus,115.85,0.000145162523133907,116.075,0.00014550569572472,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,50,Coprococcus eutactus,50,2,1,1,1,0.48,TRUE
796942,Stomatobaculum longum,104,0.000130314220163369,106.8,0.000133859433844216,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Faecalibacterium,38,Faecalibacterium prausnitzii,24,27,0,0,1,1,FALSE
0,unknown genome; accession ID isNZ_DS480350.1,93,0.000116530985338397,94.9,0.000118911024576261,0,0,0,0,0,0,0,Janthinobacterium,2,Janthinobacterium sp. HH102,2,1,0,0,1,0,FALSE
1650661,Clostridium phoceensis,88,0.000110265878599774,84.4,0.000105707313191763,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Faecalibacterium,28,Faecalibacterium prausnitzii,27,13,0,0,1,1,FALSE
246787,Bacteroides cellulosilyticus,79.3333333333333,9.94063602528263e-05,80,0.000100214621983856,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,48,Bacteroides cellulosilyticus,41,6,1,1,1,1,TRUE
1211819,Holdemania massiliensis,71,8.89645156884538e-05,73.4,9.19805761925378e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Faecalibacterium,30,Faecalibacterium prausnitzii,30,14,0,0,1,1,FALSE
667015,Phocaeicola salanitronis,58,7.26752381680327e-05,46.6,5.84036227298693e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,Bacteroides,43,Bacteroides fragilis,38,18,0.9,1,1,1,TRUE
556268,Oxalobacter paraformigenes,55,6.89161741248586e-05,52.3,6.55820875416658e-05,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter paraformigenes,Faecalibacterium,20,Faecalibacterium prausnitzii,26,22,0,0,1,1,FALSE
295405,Bacteroides fragilis,99.9542372881356,0.000125244793117574,103.229039548023,0.000129386175080283,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,37,Phocaeicola dorei,24,3,0.56,0.64,1,0.98,TRUE
225004,Treponema berlinense,45,5.63859606476116e-05,44.4,5.56176090773192e-05,0,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema berlinense,Lactobacillus,30,Bifidobacterium animalis,23,17,0,0,1,1,FALSE
511680,Eshraghiella crossota,77.44,9.70339731678009e-05,68.792,8.61749653089942e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella,33,Eshraghiella crossota,40,16,1,1,0.386363636363636,0.386363636363636,TRUE
3158780,Ruminococcus sp. YE282,41,5.13738752567127e-05,41,5.13738752665025e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,0,0,0,0,0,0,0,0,0,FALSE
411469,Anaerobutyricum hallii,35.88,4.49584059563622e-05,30.244,3.78792911343578e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Faecalibacterium,30,Faecalibacterium prausnitzii,26,19,0.757575757575758,0.757575757575758,1,1,TRUE
411463,Eubacterium ventriosum,36.72,4.6010943888451e-05,48.936,6.13051877887051e-05,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Faecalibacterium,26,Faecalibacterium prausnitzii,14,9,0.8,0.8,1,1,TRUE
649756,Anaerostipes hadrus,30.88,3.86932992177387e-05,37.844,4.7413629460093e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Faecalibacterium,28,uncultured human fecal virus,18,11,1,1,1,1,TRUE
1871021,Lachnoclostridium phocaeense,23,2.88194909976681e-05,22.5,2.81991955192806e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Faecalibacterium,21,Faecalibacterium prausnitzii,21,16,1,1,1,1,TRUE
1236513,Bacteroides faecichinchillae,22,2.75664696499434e-05,22,2.75682549850889e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,Phocaeicola,19,Phocaeicola dorei,19,5,0,0.5,1,1,FALSE
