"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",99244,0.123902599802243,96868.5,0.120936963521115,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",45,"Phocaeicola vulgatus",38,7,0.9,0.98,0.54,0.2
537011,"Segatella copri",84619,0.105643808116017,84608.6,0.105630925873079,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",49,"Segatella copri",49,3,1,1,0.2,0.08
411479,"Bacteroides uniformis",61740,0.0770801913646215,61497.6,0.0767776357721704,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",48,"Bacteroides uniformis",44,7,0.96,1,0.9,0.14
515619,"Agathobacter rectalis",36080,0.045044595147968,35442,0.044248191398885,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",47,"Agathobacter rectalis",47,8,1,1,1,0.28
411903,"Collinsella aerofaciens",20944,0.0261478381590644,20946.2,0.0261506293632049,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",50,"Collinsella aerofaciens",49,2,1,1,0.36,0.2
28116,"Bacteroides ovatus",19989,0.0249555546677587,20077.3,0.0250657833062895,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides",50,"Bacteroides ovatus",48,2,1,1,0.72,0
367928,"Bifidobacterium adolescentis",19936,0.0248893860551522,19882.2,0.0248222204122771,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",50,"Bifidobacterium adolescentis",48,4,0.98,1,0.56,0.02
445970,"Alistipes putredinis",19723,0.0246234631403374,19976.2,0.0249396403751111,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",15,"uncultured bacterium",8,15,0,0.941176470588235,1,0.235294117647059
1150298,"Fusicatenibacter saccharivorans",18641,0.0232726246716539,18751.3,0.0234103355259618,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Blautia",4,"Blautia massiliensis (ex Durand et al. 2017)",2,25,0,0,1,1
301302,"Roseburia faecis",18113,0.0226134354743665,17870.1,0.022310173155849,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia",2,"Blautia wexlerae",2,9,0,0.375,1,1
300267,"Shigella dysenteriae",17143,0.0214024250172288,17065.6,0.021305839759611,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae","Escherichia",45,"Escherichia coli",45,3,0,0.48,1,1
449673,"Bacteroides stercoris",17081,0.0213250202251231,17993.9,0.0224648285212224,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",44,"Bacteroides stercoris",26,12,0.9,1,0.54,0.24
226186,"Bacteroides thetaiotaomicron",13940,0.0174035935798967,14810.5,0.0184904491128352,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Bacteroides",48,"Bacteroides thetaiotaomicron",41,7,0.94,1,0.4,0.12
