TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,497034.166666667,0.552612629239834,497027.175,0.552606118864049,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,46,Segatella copri,47,6,1,1,0.28,0.12,TRUE
435590,Phocaeicola vulgatus,62375.2676067372,0.0693500828380959,61335.8835252644,0.0681945971854278,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,43,Phocaeicola vulgatus,29,7,0.72,0.98,0.64,0.16,TRUE
411479,Bacteroides uniformis,53119.7440041337,0.0590596046858037,53977.165972948,0.0600130643376857,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,49,4,1,1,0.82,0.04,TRUE
515619,Agathobacter rectalis,36251.2222222222,0.0403048413346091,35899.9444444444,0.0399143895562888,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,48,Agathobacter rectalis,48,14,1,1,1,0.12,TRUE
411903,Collinsella aerofaciens,13024,0.0144803463542304,13015.9,0.0144714112735066,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,49,3,1,1,0.32,0.18,TRUE
367928,Bifidobacterium adolescentis,12363.6666666667,0.0137461744119768,12348.1111111111,0.0137289508148646,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,47,3,0.98,1,0.62,0.02,TRUE
28116,Bacteroides ovatus,18041.4045010952,0.0200587980568665,18197.6481248694,0.0202325385101745,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,47,2,1,1,0.6,0.04,TRUE
1150298,Fusicatenibacter saccharivorans,11630,0.012930468987999,11721.1,0.0130317878596569,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Candidatus Nanosynbacter,1,uncultured bacterium,3,13,0,0,1,1,FALSE
300267,Shigella dysenteriae,10514,0.0116896776388497,10463.8,0.0116339064028646,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Escherichia,48,Escherichia coli,48,2,0,0.28,1,1,FALSE
449673,Bacteroides stercoris,9541.31205673759,0.0106082235300487,9381.95886524823,0.0104310634796867,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,47,Bacteroides stercoris,35,16,0.98,1,0.44,0.12,TRUE
