"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",54466,0.0662500243271121,54510.5,0.0663041532860265,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",49,"Phocaeicola vulgatus",40,5,0.92,1,0.52,0.08
537011,"Segatella copri",47959,0.0583351984119261,47946.9,0.0583204591404092,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",48,"Segatella copri",50,2,1,1,0.34,0.14
411479,"Bacteroides uniformis",33942,0.0412855419107487,36155.3,0.0439777035066831,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",49,"Bacteroides uniformis",48,4,0.98,1,0.9,0.04
449673,"Bacteroides stercoris",33628,0.0409036062510947,29525,0.035912949508028,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",41,"Bacteroides stercoris",27,13,0.86,1,0.6,0.34
301302,"Roseburia faecis",31825,0.0387105170970944,30938.9,0.0376327003999503,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia",8,"Roseburia intestinalis",6,12,0,0.6875,1,0.75
28116,"Bacteroides ovatus",31800,0.0386801082069945,32108.3,0.039055070786542,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides",50,"Bacteroides ovatus",47,2,1,1,0.74,0.04
1150298,"Fusicatenibacter saccharivorans",29724,0.0361549539731039,29999.7,0.0364903089918592,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Blautia",4,"Blautia obeum",2,12,0,0,1,1
300267,"Shigella dysenteriae",27954,0.0340020045540354,27649.6,0.033631712145172,"0","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae","Escherichia",47,"Escherichia coli",47,2,0,0.42,1,1
40520,"Blautia obeum",25428,0.0309294902983477,24663.5,0.0299995690162254,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Blautia",41,"Blautia obeum",23,30,0.64,0.92,0.72,0.48
484018,"Phocaeicola plebeius",23090,0.0280856508962108,22688.4,0.0275971494013381,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Bacteroides",9,"Bacteroides fragilis",4,25,0,0.578947368421053,1,0.736842105263158
