TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,503039,0.57000230022855,502981.7,0.569937334142527,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,46,Segatella copri,47,5,1,1,0.22,0.12,TRUE
435590,Phocaeicola vulgatus,140561.803901654,0.159273041549894,138885.918742924,0.157374119754405,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,49,Phocaeicola vulgatus,39,3,0.84,1,0.64,0.18,TRUE
411479,Bacteroides uniformis,86934.5288655789,0.0985070370739948,88594.7483100233,0.100388269461253,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,50,3,1,1,0.9,0.04,TRUE
515619,Agathobacter rectalis,50908.5,0.0576853128707419,50789.6833333333,0.0575506111201939,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,48,Agathobacter rectalis,48,16,1,1,1,0.16,TRUE
411903,Collinsella aerofaciens,30377.3333333333,0.0344210883744787,30415.7333333333,0.0344645566341775,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,49,Collinsella aerofaciens,49,4,1,1,0.42,0.24,TRUE
445970,Alistipes putredinis,28250,0.032010569720154,28326.6,0.0320973986024084,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Bacteroides,6,uncultured bacterium,4,17,0,0.166666666666667,1,0.916666666666667,FALSE
367928,Bifidobacterium adolescentis,28355,0.0321295470589368,28336,0.032108015286249,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,50,2,1,1,0.64,0.08,TRUE
411483,Faecalibacterium duncaniae,10529,0.0119305942861417,10528.1333333333,0.011929703106925,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,49,Faecalibacterium prausnitzii,47,9,0.9,1,1,0.122448979591837,TRUE
679935,Alistipes finegoldii,1213.97142857143,0.00137557228504639,1103.88714285714,0.00125084473433273,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,Alistipes,47,Alistipes finegoldii,21,12,0.86,0.98,0.78,0.24,TRUE
411461,Dorea formicigenerans,351,0.000397724246788462,311.1,0.000352565174954649,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Faecalibacterium,36,Mediterraneibacter gnavus,38,25,0.78,0.78,1,1,TRUE
