"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",49642,0.561624618169476,49642,0.561630777493474
435590,"Phocaeicola vulgatus",5938,0.0671795451974205,5871.6,0.0664292967040712
411479,"Bacteroides uniformis",3766,0.0426066297092431,3825,0.0432742487160695
515619,"Agathobacter rectalis",2163,0.0244710940151601,2141,0.0242228850534038
411903,"Collinsella aerofaciens",1301,0.0147188595995022,1300.3,0.0147107557723666
445970,"Alistipes putredinis",1246,0.0140966172643964,1266.3,0.0143267225496357
367928,"Bifidobacterium adolescentis",1219,0.0137911528453445,1223.4,0.013840887877129
28116,"Bacteroides ovatus",1183,0.0133838669532753,1184.1,0.0133968519635714
1150298,"Fusicatenibacter saccharivorans",1118,0.0126484896481502,1099.8,0.0124425615629788
301302,"Roseburia faecis",1082,0.012241203756081,1077.6,0.0121911564934696
449673,"Bacteroides stercoris",948,0.0107251951578233,949,0.0107360736070029
484018,"Phocaeicola plebeius",920,0.0104084172417694,923.6,0.0104492488870505
226186,"Bacteroides thetaiotaomicron",839,0.00949202398461364,821.3,0.00929133416240183
300267,"Shigella dysenteriae",838,0.00948071048761172,816.3,0.00923519159943432
40520,"Blautia obeum",783,0.00885846815250594,782.2,0.00884937974625199
411462,"Dorea longicatena",727,0.00822491232039823,728.7,0.00824410101453748
349741,"Akkermansia muciniphila",698,0.00789682090734246,698,0.00789691024901289
622312,"Roseburia inulinivorans",698,0.00789682090734246,690.5,0.00781202081542121
435591,"Parabacteroides distasonis",662,0.00748953501527322,665.9,0.00753427076738585
206672,"Bifidobacterium longum",646,0.00730851906324245,641.6,0.00725888581036087
411469,"Anaerobutyricum hallii",631,0.0071388166082136,632,0.00714982440340019
47678,"Bacteroides caccae",628,0.00710487611720783,629.5,0.0071218669528687
649756,"Anaerostipes hadrus",582,0.00658445525511936,578.5,0.00654441761402734
515620,"Lachnospira eligens",565,0.00639212580608666,572.8,0.00648000202806339
246787,"Bacteroides cellulosilyticus",540,0.00610928838103858,529.3,0.00598856504242736
742726,"Barnesiella intestinihominis",518,0.00586039144699627,525,0.00593949181748397
411474,"Coprococcus eutactus",513,0.00580382396198665,512.4,0.00579754119614659
411460,"[Ruminococcus] torques",490,0.00554361353094241,491.1,0.00555626677017816
536231,"Roseburia intestinalis",480,0.00543047856092318,491.7,0.00556247579422991
295405,"Bacteroides fragilis",448,0.00506844665686164,443.3,0.00501577985117837
679935,"Alistipes finegoldii",370,0.00418599389071162,363.3,0.00411047532258743
511680,"Eshraghiella crossota",336,0.00380133499264623,337.2,0.00381519539552412
709991,"Odoribacter splanchnicus",320,0.00362031904061545,319.3,0.00361217716428489
1002367,"Leyella stercorea",306,0.00346193008258853,310.9,0.00351715401532744
411461,"Dorea formicigenerans",286,0.00323566014255006,280.1,0.00316872860499449
411483,"Faecalibacterium duncaniae",247,0.00279443375947505,250.4,0.00283253292168394
1282887,"Lachnospira multipara",222,0.00251159633442697,222,0.00251162222832509
585394,"Roseburia hominis",206,0.0023305803823962,215.2,0.00243505758897408
471875,"[Ruminococcus] lactaris",189,0.0021382509333635,190.1,0.00215128289047268
1550024,"Ruthenibacterium lactatiformans",182,0.00205905645435004,180.9,0.00204626039325268
745368,"Gemmiger formicilis",180,0.00203642946034619,186.6,0.00211151773859401
626939,"Phascolarctobacterium succinatutens",169,0.00191198099332504,169.1,0.00191267444397437
198214,"Shigella flexneri",157,0.00177621902930196,178.7,0.00202147229586199
702459,"Bifidobacterium bifidum",154,0.00174227853829619,153.7,0.00173889209371661
868129,"Prevotella bivia",138,0.00156126258626541,136.5,0.00154407811198228
1384063,"Mediterraneibacter gnavus",133,0.0015046951012558,135.2,0.00152985986734207
717959,"Alistipes shahii",130,0.00147075461025003,131.7,0.00148998128994497
NA,"unknown genome; accession ID isNZ_GG662014.1",125,0.00141418712524041,137,0.00154997604786794
NA,"unknown genome; accession ID isNZ_GG662007.1",120,0.0013576196402308,120.7,0.00136528479773613
1121101,"Bacteroides salyersiae",116,0.0013123656522231,116.4,0.00131717103838029
470145,"Phocaeicola coprocola",116,0.0013123656522231,116.2,0.0013149320334622
999419,"Parabacteroides johnsonii",112,0.00126711166421541,112.8,0.00127670726394373
1501391,"Alistipes inops",112,0.00126711166421541,112,0.00126712599984161
292800,"Flavonifractor plautii",102,0.00115397669419618,102.4,0.00115873260521286
