"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.134268537074148,0.00218552695483244
"abundance_cols.healthy_stool_10_10",0.132264529058116,0.00204012240734444
"abundance_cols.healthy_stool_10_100",0.134268537074148,0.00208859529823198
"abundance_cols.healthy_stool_10_50",0.132264529058116,0.00218552695483244
"abundance_cols.healthy_stool_100_1",0.294589178356713,0.00825448928364549
"abundance_cols.healthy_stool_100_10",0.312625250501002,0.0106900370780565
"abundance_cols.healthy_stool_100_100",0.324649298597194,0.0125444583293281
"abundance_cols.healthy_stool_100_50",0.306613226452906,0.0110233946279003
