"","TPR","FPR"
"abundance_cols.healthy_stool_10_1_noerr",0.118236472945892,0.00179873602333495
"abundance_cols.healthy_stool_10_10_noerr",0.124248496993988,0.00160459010016532
"abundance_cols.healthy_stool_10_100_noerr",0.128256513026052,0.00175020662161505
"abundance_cols.healthy_stool_10_50_noerr",0.114228456913828,0.00175020662161505
"abundance_cols.healthy_stool_100_1_noerr",0.302605210420842,0.00935977227770541
"abundance_cols.healthy_stool_100_10_noerr",0.328657314629259,0.0112202638929019
"abundance_cols.healthy_stool_100_100_noerr",0.330661322645291,0.0131686451674917
"abundance_cols.healthy_stool_100_50_noerr",0.316633266533066,0.0113154853620955
