"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1403.1187581376,1034.60869417867,950.593254307987,1111.27329555146,1453.01314581897,441.339684871986,345.295584053411,561.101185838317
"AVGRE",326.798231563687,170.684294709417,208.175353682401,218.771836111314,91.5383145281704,95.3034026073705,94.4125940797372,95.3573771976062
"NRMSE",5647.03405108272,5463.88303261311,5375.66309845995,5361.93327335555,5098.79013598092,4665.8506553074,4317.36923206217,4587.01101414763
