"","TPR","FPR"
"abundance_cols.healthy_stool_10_1_noerr",0.152304609218437,0.00225346592857493
"abundance_cols.healthy_stool_10_10_noerr",0.146292585170341,0.00225346592857493
"abundance_cols.healthy_stool_10_100_noerr",0.140280561122244,0.00235121234386481
"abundance_cols.healthy_stool_10_50_noerr",0.154308617234469,0.00215570035765029
"abundance_cols.healthy_stool_100_1_noerr",0.350701402805611,0.0155162412993039
"abundance_cols.healthy_stool_100_10_noerr",0.364729458917836,0.0170841175618937
"abundance_cols.healthy_stool_100_100_noerr",0.382765531062124,0.0185051322827816
"abundance_cols.healthy_stool_100_50_noerr",0.37875751503006,0.0175582461048671
