"","MCC"
"abundance_cols.healthy_stool_10_1",0.0177063075013906
"abundance_cols.healthy_stool_10_10",0.0160976125973506
"abundance_cols.healthy_stool_10_100",0.0160976125973506
"abundance_cols.healthy_stool_10_50",0.0167341739961258
"abundance_cols.healthy_stool_100_1",0.0344851313849155
"abundance_cols.healthy_stool_100_10",0.0361655244777786
"abundance_cols.healthy_stool_100_100",0.0392046028612414
"abundance_cols.healthy_stool_100_50",0.0370971863068062
