"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.11623246492986,0.000917741390136695
"abundance_cols.healthy_stool_10_10",0.106212424849699,0.00140008690194564
"abundance_cols.healthy_stool_10_100",0.106212424849699,0.00140008690194564
"abundance_cols.healthy_stool_10_50",0.110220440881764,0.0012554321583776
"abundance_cols.healthy_stool_100_1",0.228456913827655,0.00423647217408049
"abundance_cols.healthy_stool_100_10",0.240480961923848,0.00548129627848832
"abundance_cols.healthy_stool_100_100",0.260521042084168,0.00581590963710646
"abundance_cols.healthy_stool_100_50",0.246492985971944,0.0054334759821128
