"","MCC"
"abundance_cols.healthy_stool_10_1",0.0243928625720072
"abundance_cols.healthy_stool_10_10",0.0250628296865931
"abundance_cols.healthy_stool_10_100",0.0237856507989498
"abundance_cols.healthy_stool_10_50",0.0253664177081489
"abundance_cols.healthy_stool_100_1",0.0524796453986526
"abundance_cols.healthy_stool_100_10",0.0542093556515214
"abundance_cols.healthy_stool_100_100",0.0560854599084814
"abundance_cols.healthy_stool_100_50",0.0540995606947743
