"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.160320641282565,0.00294233032561789
"abundance_cols.healthy_stool_10_10",0.164328657314629,0.00259995094432181
"abundance_cols.healthy_stool_10_100",0.156312625250501,0.00284453163315351
"abundance_cols.healthy_stool_10_50",0.166332665330661,0.00264887668007456
"abundance_cols.healthy_stool_100_1",0.352705410821643,0.0163997871414058
"abundance_cols.healthy_stool_100_10",0.364729458917836,0.0175404687122493
"abundance_cols.healthy_stool_100_100",0.37875751503006,0.0200028919843833
"abundance_cols.healthy_stool_100_50",0.364729458917836,0.0183942451600444
