"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.505091649694501,0.000286944045911047
"abundance_cols.healthy_stool_10_10",0.504089979550102,0.000334752044378557
"abundance_cols.healthy_stool_10_100",0.504089979550102,0.000334752044378557
"abundance_cols.healthy_stool_10_50",0.505091649694501,0.000286944045911047
"abundance_cols.healthy_stool_100_1",0.506907545164718,9.56663158901751e-05
"abundance_cols.healthy_stool_100_10",0.505353319057816,0.000239131474484672
"abundance_cols.healthy_stool_100_100",0.504415011037528,0.000334752044378557
"abundance_cols.healthy_stool_100_50",0.504843918191604,0.000286944045911047
