"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1326.12599976687,1002.4244258775,938.579675448522,1059.75801501582,1410.35503110393,513.73493729389,474.431962319,619.994713502119
"AVGRE",119.197873647359,99.6652224623604,98.4784376909033,116.247622509139,98.0013162361958,98.7557173373633,98.0105566063265,98.9690508452184
"NRMSE",5941.42019520759,5712.41704859406,5677.82498951627,5650.53084282279,5572.82027138146,4748.78994795697,4455.20445218321,4831.01200871707
